Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,1000 t,%,kg,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
262,Djibouti,,,,,274.15,,,,,,342.02,,,,,,,,,,,,,,,,,,,2000,342.02,...,0.48,2002,1992,1994,2004,2002,1999.0,2016,2003,2004,2004,1991,1997.0,1995.0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Dominica,,,,,76.53,,,,,,105.8,117.92,113.27,111.08,110.89,119.06,122.0,128.46,122.45,133.78,141.55,149.81,158.9,161.03,167.24,170.15,169.84,156.85,,2017,156.85,...,2.19,1998,1995,1994,...,2005,1993.0,2016,...,2005,2003,1991,1997.0,1993.0,1995,,,,,,,,,,,11.455576559546317,-3.943351424694713,-1.9334333892469302,-0.1710478934101528,7.367661646676889,2.469343188308414,5.295081967213122,-4.678499143702323,9.25275622703144,5.808043055763202,5.835393853761914,6.0676857352646705,1.340465701699179,3.8564242687697994,1.7400143506338177,-0.18219218336761814,-7.64837494112106,
214,Dominican Republic,8762.93,,,,15003.05,,,,16423.85,,18416.75,,,,,,,,,,12572.41,,,,,,,,,2010,12572.41,43.47,1.3,2000,1986,1997,2017,2002,1993.0,2017,2002,2006,2007,2009,1997.0,1998.0,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Ecuador,14252.93,,,,,,,,,,,,,,,,,,,,37473.91,,41084.46,,,,,,,2012,41084.46,188.25,2.66,1993,1975,1993,2004,2000,1990.0,2017,1991,2004,2004,2012,1995.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Egypt,84235.0,,,,,,,,,,128227.95,,,,,169249.7,,,,,,,,,,,,,,2005,169249.7,100.93,2.24,1993,1978,1994,1983,2005,1988.0,2017,1988,...,2003,1983,1995.0,1994.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,El Salvador,,,,,4514.65,,,,,,,,,,,6062.27,,,,,,,,,,,,,,2005,6062.27,...,1.0,1991,1987,1994,...,1998,1992.0,2017,1999,1999,2008,...,1997.0,1995.0,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Eritrea,,,,,719.79,752.02,827.84,732.25,576.1,615.25,621.0,,,,,,,,,,,,,,,,,,,2000,621.0,...,0.27,2005,1994,1996,2005,2005,2005.0,...,...,2005,2005,...,1996.0,1995.0,2001,,,,,4.477694883229834,10.082178665461033,-11.546917278701201,-21.324684192557182,6.795695191806973,0.9345794392523363,,,,,,,,,,,,,,,,,,
233,Estonia,36907.24,33901.77,24370.46,18910.36,19734.05,18048.83,18759.52,18317.28,16817.25,15653.35,15244.19,15576.73,15090.49,16937.23,17201.01,16921.62,16208.81,19838.56,17668.12,14339.01,18784.96,18855.12,17684.98,19551.95,18755.95,15813.4,17377.65,18635.87,17710.95,2018,17710.95,-52.01,13.39,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,-8.14330738359195,-28.11449077732519,-22.404583253660366,4.355760546071036,-8.539656076679636,3.937595954973251,-2.3574163944493334,-8.18915253793139,-6.920869940091273,-2.6138813736356745,2.18142124966954,-3.1215794329105004,12.237773591182261,1.5573975201375834,-1.6242650867594373,-4.212421742126342,22.393685902913305,-10.940511811341157,-18.842468808226336,31.005976005316953,0.37349028158697095,-6.205953608356773,10.556811486357356,-4.071205173908485,-15.688621477451163,9.891927099801446,7.240449658037752,-4.963116827923775
748,Eswatini,,,,,873.87,,,,,,,,,,,,,,,,,,,,,,,,,1994,873.87,...,0.96,2005,1997,1995,2013,2006,1992.0,2016,2013,2012,2006,2012,1996.0,1996.0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Ethiopia,2307.0,1879.0,2073.0,2401.0,2359.14,2238.27,2457.35,2895.98,2995.43,3164.82,3437.9,4250.98,4464.75,5027.51,5289.29,6589.51,6352.01,9066.91,8339.15,9004.12,11134.35,9522.03,9655.41,10143.08,,,,,,2013,10143.08,339.67,0.11,2000,1989,1994,2010,2005,1994.0,2017,...,2003,2003,...,1997.0,1994.0,1977,-18.552232336367577,10.324640766365087,15.822479498311626,-1.7434402332361572,-5.123477199318391,9.787916560557926,17.849716157649507,3.4340706772836764,5.6549477036686,8.628610789871143,23.650484307280593,5.028722788627574,12.604513130634418,5.206951353652201,24.582127279842858,-3.6042133633608566,42.74080173047586,-8.026549287463979,7.97407409628081,23.658391936135896,-14.480593837987845,1.4007517304608281,5.050743572774228,,,,,
242,Fiji,,,,,821.0,,,,,,,,,,1566.57,,,,,,,,,,,,,,,2004,1566.57,...,1.92,...,1997,1993,2013,1998,1989.0,2016,2006,...,2001,1982,1998.0,1993.0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Finland,56971.87,55230.4,54285.53,56352.55,61716.2,58145.44,64062.41,62722.99,59373.26,58894.77,57038.25,62536.21,65059.79,72657.82,68960.75,57042.9,68384.42,66760.3,58609.62,55924.37,64099.45,56665.65,51222.15,51750.96,47643.86,44113.71,47227.55,44673.06,45849.35,2018,45849.35,-19.52,8.3,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,-3.0567190439773193,-1.7107788464324043,3.807681347128791,9.518025359988137,-5.785774237558364,10.1761548283064,-2.0908048885454127,-5.340513900883864,-0.8059015118927362,-3.1522663217803495,9.63907553264695,4.035390056416918,11.678534468063924,-5.088330478398618,-17.282077123581168,19.882439357045307,-2.374985413344144,-12.208872638379397,-4.5815857533285484,14.61809940818286,-11.597291396416033,-9.60634881978765,1.0323854035802824,-7.936277897067027,-7.409454229779035,7.058667248798625,-5.408897984333308,2.633108186455105
250,France,403307.24,428927.11,418231.02,397655.36,393368.86,400239.12,415941.02,408989.96,428344.36,424600.51,419232.28,424005.85,419347.5,426145.7,427117.58,430528.28,419737.02,409033.41,401422.87,385421.58,393717.82,367051.08,368311.77,370548.99,339492.92,344096.98,347095.62,352178.98,338327.1,2018,338327.1,-16.11,5.21,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,6.352444850729682,-2.4936847661599115,-4.919687688397678,-1.077943473464057,1.7465185220812875,3.9231297530336424,-1.6711648204353582,4.732243304945668,-0.874028083385988,-1.2643013547016186,1.1386456214678766,-1.0986522945379118,1.6211376006772453,0.2280628432951464,0.7985388941377715,-2.506515948267094,-2.5500752828521165,-1.8606157379662407,-3.986143091448671,2.1525105055093157,-6.773058938505752,0.3434644573174944,0.6074256057578534,-8.38109692324354,1.356157883940554,0.8714519958879076,1.4645416729833658,-3.9331932871178186
266,Gabon,,,,,4407.74,,,,,,5157.27,,,,,,,,,,,,,,,,,,,2000,5157.27,...,4.2,2008,1989,1997,2008,2006,1994.0,2016,1987,2003,2007,1998,1996.0,1998.0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Gambia,,,,181.06,,,,,,,218.77,,,,,,,,,,,,,,,,,,,2000,218.77,...,0.17,1997,1977,1994,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Georgia,35520.0,28131.8,17119.4,9775.3,6525.8,4560.4,7491.1,8480.0,,,3705.2,3875.0,3681.0,3931.0,4844.0,5045.0,6233.0,7160.0,7062.0,6562.0,6634.73,9151.01,9786.39,9478.16,,,,,,2013,9478.16,-73.32,2.34,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,-20.800112612612615,-39.14573543107799,-42.89928385340608,-33.241946538725145,-30.11738024456772,64.26409964038244,13.200998518241642,,,,4.582748569577896,-5.006451612903226,6.7916327085031245,23.22564233019588,4.149463253509497,23.548067393458872,14.872453072356812,-1.3687150837988826,-7.080147267063156,1.108351112465705,37.92588394704835,6.943277299445626,-3.149578138619037,,,,,
276,Germany,1052348.54,1014199.72,965889.81,956233.11,939630.28,939176.7,959124.13,931230.07,923275.91,895642.93,899780.2,916366.14,899821.05,900866.41,886965.97,866388.55,877997.39,851383.3,854706.33,790195.72,832669.74,809426.95,813893.12,831316.28,792684.87,795816.36,800510.29,786654.55,755362.34,2018,755362.34,-28.22,9.09,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,-3.625112645663961,-4.763352725043142,-0.999772427457338,-1.7362743275015815,-0.04827217786128332,2.1239272652313512,-2.9082846659274497,-0.8541562666677974,-2.992927650413838,0.4619329714353802,1.8433324049584623,-1.8055108408959728,0.11617421041661406,-1.5430079139036896,-2.31997852183663,1.3399115212222008,-3.031226550684845,0.3903095115913022,-7.547693018723751,5.375126557253439,-2.791357591546444,0.551769372146559,2.1407184275006563,-4.647017137689163,0.395048539276395,0.58982577337315,-1.7308634471144637,-3.9778845746204707
288,Ghana,2861.8,2377.12,2897.7,3123.85,3243.03,3556.74,3844.07,3977.84,4364.21,4925.45,6297.67,5585.01,5965.42,6410.85,5789.37,6431.14,7847.2,,,,,,,,,,,,,2006,7847.2,174.21,0.35,2003,1975,1994,1988,2003,1989.0,2016,1988,2003,2003,1983,1996.0,1995.0,1975,-16.936194003773856,21.89960961163088,7.804465610656732,3.815163980344776,9.673361023487281,8.078465111309805,3.4799054127526285,9.713060354363169,12.860059438019706,27.85978946086145,-11.316248707855442,6.811268019215719,7.466867378994276,-9.694190317976563,11.0853167097629,22.018802265228242,,,,,,,,,,,,
300,Greece,83425.55,83401.12,84982.71,84296.37,86442.18,86979.1,89132.01,93820.93,98641.5,97958.38,102999.03,105385.7,105020.96,109089.75,109546.75,113930.97,112472.44,114592.34,111125.24,104354.75,97361.5,94549.58,91430.1,81735.05,78659.8,74957.9,71368.36,74852.85,71797.87,2018,71797.87,-13.94,6.82,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,-0.029283594774032137,1.896365420512352,-0.8076231035701391,2.5455544527006295,0.6211319520169585,2.475203813329856,5.260646539890661,5.138053950221989,-0.692527992781938,5.145705757894316,2.3171771617655024,-0.3461000875830314,3.8742647182048167,0.4189211177035423,4.002145202847187,-1.2801874679027123,1.8848172939077292,-3.025594904511062,-6.09266625655882,-6.701419916199311,-2.888123128752123,-3.2993060360500768,-10.603783655492013,-3.7624617590617486,-4.7062158815557735,-4.788741413513444,4.88240166931117,-4.081314205137159
308,Grenada,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,1994,135.0,...,1.36,...,1999,1994,...,2002,1993.0,2016,2012,...,...,1991,1997.0,1994.0,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Guatemala,4245.07,,,,10116.47,,,,,,10578.65,,,,,12553.74,,,,,,,,,,,,,,2005,12553.74,195.73,0.96,1995,1979,1995,...,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Guinea,,,,,1580.49,,,,,,1960.0,,,,,,,,,,,,,,,,,,,2000,1960.0,...,0.24,1995,1981,1993,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Guinea-Bissau,,,,,178.61,,,,,,,,,,,,156.81,,,,2450.67,,,,,,,,,2010,2450.67,...,1.61,2005,1990,1996,1995,2005,2002.0,2018,1990,2008,2008,...,1995.0,1995.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Guyana,1439.0,1439.0,1439.0,1439.0,1439.0,1465.0,1534.0,1680.0,1769.0,1718.0,1688.0,2094.0,1657.0,1657.0,1657.0,,,,,,,,,,,,,,,2004,1657.0,15.15,2.22,2001,1977,1994,...,2003,1993.0,2016,...,2007,2007,1993,1997.0,1994.0,1977,0.0,0.0,0.0,0.0,1.8068102849200833,4.709897610921502,9.517601043024772,5.2976190476190474,-2.882984737139627,-1.7462165308498252,24.0521327014218,-20.86914995224451,0.0,0.0,,,,,,,,,,,,,,
332,Haiti,,,,,189.1,923.69,1050.91,1310.79,1347.44,1545.77,1447.66,,,,,,,,,,,,,,,,,,,2000,1447.66,...,0.17,…,...,1996,...,2005,2000.0,2017,...,...,...,1996,1996.0,1996.0,1980,,,,,388.46641988365946,13.773019086490057,24.729044352037743,2.796023771923809,14.719022739416962,-6.346998583230358,,,,,,,,,,,,,,,,,,
340,Honduras,,,,,,4085.25,,,,,4162.45,,,,,7201.8,,,,,,,,,,9902.61,,,,2015,9902.61,...,1.09,1995,1985,1995,2007,2000,1993.0,2016,1993,2011,2005,1993,1997.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Hungary,73464.85,69784.52,62415.94,63632.76,61973.51,61690.77,63257.52,61813.14,61415.0,61911.6,58608.27,60238.8,59197.0,61981.47,60489.92,60606.53,59915.38,58688.63,57530.82,51774.97,52123.68,50322.15,46776.68,43704.81,43862.71,46627.61,47395.71,49684.85,49628.49,2018,49628.49,-32.45,5.11,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,-5.009647470865321,-10.559046619508168,1.949534045309579,-2.607540518437358,-0.45622718480848545,2.5396830028219783,-2.2833332700997406,-0.6441025322447612,0.8085972482292576,-5.33555908747311,2.782081777878798,-1.7294501218483815,4.703734986570267,-2.4064450230044607,0.19277592035168933,-1.1403886676897712,-2.047470949862957,-1.9728012052760437,-10.004811334168362,0.6735107717107303,-3.456260187308338,-7.045545550021215,-6.567097109072304,0.36128746469782497,6.303532089102569,1.6473072499319577,4.82984641436957,-0.11343498068324767
352,Iceland,2247.8,2128.41,2274.27,2432.16,2373.3,2476.7,2532.04,2627.51,2647.86,2853.95,2946.47,2875.24,3000.52,2994.55,3116.89,2985.97,3164.4,3512.1,3824.94,3740.18,3660.12,3510.64,3502.89,3492.77,3469.68,3545.26,3497.54,3614.87,3674.53,2018,3674.53,63.47,10.91,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,-5.311415606370687,6.853002945861002,6.942447466659626,-2.4200710479573577,4.356802764083749,2.234424839504185,3.770477559596225,0.7744975280779105,7.7832664868988415,3.241822736908495,-2.417469039223207,4.35720148578902,-0.19896551264446827,4.0854218496936,-4.20034072424757,5.975612614996142,10.9878649981039,8.907491244554544,-2.215982472927686,-2.1405386906512507,-4.084019103198803,-0.22075746872365154,-0.28890430473123313,-0.6610798878826876,2.178298863295762,-1.3460225766234424,3.354643549466194,1.6504051321347741
356,India,,,,,779348.0,,,,,,1024772.86,,,,,,,,,,1574362.16,,,,,,,,,2010,1574362.16,...,1.28,1992,1976,1994,1983,2002,1992.0,2016,1982,2005,2006,1995,1996.0,1993.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Indonesia,142688.19,155100.4,165505.55,175681.85,189146.31,,,,,,289527.15,,,,,,,,,,,,,,,,,,,2000,289527.15,102.91,1.37,1993,1978,1994,...,2004,1992.0,2016,1992,2013,2009,1986,1998.0,1994.0,1989,8.698834851013242,6.708654523134689,6.148615560022017,7.664115558892391,,,,,,,,,,,,,,,,,,,,,,,,
364,Iran (Islamic Republic of),,,,,310645.33,,,,,,365908.35,,,,,,,,,,,,,,,,,,,2000,365908.35,...,5.58,1993,1976,1996,2008,2005,1990.0,...,1975,2004,2006,...,1997.0,1996.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Iraq,,,,,,,,60379.0,,,,,,,,,,,,,,,,,,,,,,1997,60379.0,...,2.82,2011,2014,2009,2016,2009,2008.0,...,2008,2017,2016,1985,2010.0,2009.0,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,Ireland,32944.33,33674.01,33494.93,33716.18,34838.15,35852.67,37469.15,38805.24,40708.85,42440.08,45249.0,47607.42,46081.98,45683.97,46166.93,48155.54,47603.94,47665.13,47366.25,42179.54,41747.93,38052.22,38209.59,37235.3,36785.33,38545.33,40029.84,38910.19,38803.39,2018,38803.39,17.78,8.05,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,2.2148879640290158,-0.531804795449077,0.66054773065655,3.3276901475789997,2.912094930413919,4.508673970446283,3.5658401645086593,4.905548838249682,4.252711633956753,6.618554913185832,5.21209308493005,-3.2042064031195037,-0.863699867063008,1.0571760729201054,4.307433914275869,-1.145454915467667,0.1285397805307608,-0.6270411934258805,-10.950222996331775,-1.0232686273961276,-8.852438911342428,0.41356325596770793,-2.5498572478793773,-1.2084500460584477,4.7845160013516255,3.8513355573813866,-2.797038409346613,-0.27447822793978366
376,Israel,,,,,,,52232.3,,,,61067.82,,,62513.59,62438.66,62711.88,63741.57,66567.6,66048.15,63225.75,65088.77,67138.41,72410.99,66290.47,64285.91,66100.38,65191.77,65055.35,64804.64,2018,64804.64,...,7.73,1994,1979,1995,1983,2004,1992.0,2016,1997,2011,...,...,1996.0,1996.0,1999,,,,,,,,,,,,,,-0.11986193722035965,0.43758145994804165,1.6419376998425217,4.433574510323492,-0.7803345771817094,-4.273246109088588,2.9466158962131677,3.1489917538770618,7.853298879136402,-8.452473857904724,-3.023903737596064,2.822500295943545,-1.3745911899447594,-0.20925954303740837,-0.38537952681831567
380,Italy,438008.8,437538.6,437829.8,430179.96,424581.72,448332.91,442277.41,448044.94,460049.2,464548.48,468442.09,468642.86,476251.24,494183.29,499619.39,500005.68,495124.2,487693.31,476229.97,422624.19,433688.02,422039.48,401554.71,367568.71,347860.8,360088.18,356556.2,351473.93,348085.03,2018,348085.03,-20.53,5.74,1994,1979,1994,1983,2002,1988.0,2016,1977,2002,...,1995,1997.0,1994.0,1978,-0.10734944138108907,0.0665541280243644,-1.7472177544790162,-1.3013716399062496,5.594020863639632,-1.3506704203356388,1.3040525854576268,2.679253558805956,0.9779997443751601,0.8381493358884835,0.042859086381405315,1.6234921406889684,3.765250039034017,1.100016959294604,0.07731685513646279,-0.9762849094034255,-1.5008133312813259,-2.350522298532253,-11.256280237885905,2.617888483856075,-2.68592616415829,-4.853756809670973,-8.463603876044685,-5.361694144205047,3.5150209509091006,-0.9808652980500447,-1.4253769812444765,-0.9641966902068569
388,Jamaica,,,,,8561.19,,,,,,,,,,,,11204.47,9854.93,10655.98,7916.63,7283.62,,7383.89,,,,,,,2012,7383.89,...,2.6,2003,1997,1995,...,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,-12.044657177001671,8.128418974056633,-25.707161612540556,-7.995952823360447,,,,,,,,
392,Japan,1158391.31,1170065.73,1179740.1,1172647.31,1227566.84,1239928.16,1251867.57,1245112.03,1205416.32,1242015.31,1264844.26,1250211.05,1279452.96,1287642.18,1282872.08,1290056.28,1266828.61,1302524.28,1231909.52,1162647.87,1214068.56,1264155.13,1305432.85,1314703.0,1263049.94,1222781.31,1203167.02,1187661.45,1135688.0,2018,1135688.0,-1.96,8.93,1993,1980,1993,...,2002,1988.0,2016,1980,2004,2002,1996,1998.0,1993.0,1992,1.0078131542613114,0.8268227802894554,-0.6012163187468186,4.6833800352128065,1.006977347156089,0.9629114319010346,-0.539636952173786,-3.1881235618613344,3.0362115887065464,1.838057052613945,-1.1569179275873824,2.3389578903497865,0.6400563565853935,-0.3704522944409805,0.5600090696494037,-1.800516020897935,2.8177189651566144,-5.421377634511352,-5.622300085804995,4.422722590976745,4.125514130767033,3.265241663813855,0.7101207848415877,-3.928876712078702,-3.1882056856754124,-1.6040717861479283,-1.2887296395474723,-4.376116611345763
400,Jordan,,,,,13389.43,,,,,,16308.31,,,,,,23136.0,,,,,,,,,,,,,2006,23136.0,...,3.86,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,Kazakhstan,281213.95,271741.01,246741.37,219390.01,185835.33,178207.46,163543.77,155572.21,150541.2,124952.45,148756.16,142923.9,160804.18,178774.59,188475.9,202326.2,221649.32,227961.08,229096.3,224145.63,250896.96,240651.23,246750.44,254547.45,278775.59,288578.12,288421.37,307926.54,319647.41,2018,319647.41,13.67,17.45,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,...,1997.0,1995.0,1994,-3.368588222597066,-9.19980388679648,-11.085032072246332,-15.294534149481109,-4.104639306207273,-8.228437799405256,-4.874266992866802,-3.2338744818242158,-16.997838465483213,19.050214701672523,-3.920684696351404,12.510349913485427,11.17533760627367,5.426559781230654,7.348578783812688,9.550478385893669,2.8476333696850413,0.4979885162853243,-2.160955894966433,11.934798818071977,-4.083640551085187,2.5344603474497065,3.159876837504326,9.518123241855307,3.5162798866285128,-0.05431804739735639,6.762733981882127,3.8063851202952486
404,Kenya,,,,,5511.96,7056.88,,,,,7927.57,,,,,9281.16,,,,,13888.3,,,,,,,,,2010,13888.3,...,0.33,2000,1978,1994,1999,2005,1988.0,2016,1990,2005,2004,1989,1997.0,1994.0,1991,,,,,28.02850528668568,,,,,,,,,,,,,,,,,,,,,,,
296,Kiribati,,,,,18.56,,,,,,,,,,29.66,31.23,62.78,67.72,63.78,,,,,,,,,,,2008,63.78,...,0.65,2000,...,1994,...,2000,1993.0,2016,2013,...,2004,2003,1998.0,1995.0,2000,,,,,,,,,,,,,,,5.293324342548889,101.02465577969902,7.868748008920035,-5.818074424099229,,,,,,,,,,
414,Kuwait,,,,,29524.0,,,,,,,,,,,,,,,,,,,,,,83921.36,,,2016,83921.36,...,21.21,1993,2002,2002,...,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kyrgyzstan,20531.57,17598.99,14601.29,11719.26,8668.83,5556.76,5738.89,6543.0,5519.55,5052.22,4957.14,4728.8,4944.52,5094.63,5319.37,5392.16,5527.55,6504.54,7357.65,6934.51,6363.38,,,,,,,,,2010,6363.38,-69.01,1.17,1996,2007,1996,2014,2003,2000.0,...,2003,2000,2006,...,1997.0,2000.0,1995,-14.28327205372019,-17.03336384644801,-19.738187516308496,-26.02920320907634,-35.89953892278427,3.277629409943926,14.011594576651575,-15.641907381934889,-8.466813417760505,-1.8819449667670831,-4.606285075668634,4.561833869057694,3.0358861931997376,4.41131151820642,1.3683951294984174,2.5108676300406576,17.674919268030134,13.115608482690547,-5.751021046122056,-8.23605416965294,,,,,,,,
418,Lao People's Democratic Republic,414.91,,,,,,,,,,1052.19,,,,,,,,,,,,,,,,,,,2000,1052.19,153.59,0.2,2010,2004,1996,...,2003,1998.0,2016,2010,2010,2006,1998,1996.0,1995.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Latvia,19504.13,17783.12,14079.83,11818.64,10296.75,9090.31,9170.27,8645.95,8280.69,7695.97,7064.72,7474.39,7502.61,7722.59,7727.76,7806.68,8305.73,8631.99,8192.82,7451.92,8548.88,7805.4,7515.21,7381.99,7182.63,7272.71,7220.75,7222.78,7859.29,2018,7859.29,-59.70,4.08,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,-8.823823467132357,-20.824748413101858,-16.059781971799378,-12.877031536623498,-11.716706727851026,0.8796179668240243,-5.7176070061186826,-4.224636968754158,-7.061247311516314,-8.202344863610435,5.7988143903792375,0.37755589419336355,2.93204631454921,0.0669464519027952,1.0212532480304781,6.392602232959456,3.92813154292278,-5.087702835614963,-9.043284241567612,14.720501562013535,-8.69681174610007,-3.717810746406329,-1.7726716884824276,-2.700626795755612,1.2541367159383112,-0.7144516968227804,0.028113423120863422,8.81253478577501
422,Lebanon,,,,,13602.76,,,,,,15570.13,,,,,,,,,,,20656.42,22294.28,23096.54,,,,,,2013,23096.54,...,3.91,1994,2013,1995,2019,2006,1993.0,...,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,,,,,,7.929060311515745,3.598501499039225,,,,,
426,Lesotho,,,,,635.98,,,,,,805.03,,,,,,,,,,,,,,,,,,,2000,805.03,...,0.4,2000,2003,1995,...,2000,1994.0,2017,2004,2008,2002,2007,1995.0,1995.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Liberia,,,,,,,,,,,3571.0,,,,,,,,,,,,,,,,,,,2000,3571.0,...,1.25,2004,1981,2001,2004,2002,1996.0,2018,2003,2004,2002,2008,1998.0,2002.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Liechtenstein,198.97,206.33,206.95,215.03,201.11,204.2,205.96,218.37,229.23,226.56,216.85,214.66,220.01,229.35,229.38,228.97,231.1,200.77,219.51,205.35,190.81,176.78,185.31,192.54,161.24,159.71,149.88,156.28,143.75,2018,143.75,-27.75,3.79,1992,1979,1998,1997,2004,1989.0,2017,1991,2004,2004,...,1999.0,1994.0,...,3.699050108056498,0.3004895071002647,3.90432471611501,-6.473515323443236,1.5364725771965464,0.8619000979432025,6.0254418333657,4.9732106058524455,-1.164769009291972,-4.285840395480229,-1.0099146875720535,2.492313425882789,4.245261579019137,0.01308044473512149,-0.1787426977068605,0.9302528715552236,-13.124188662916481,9.334063854161469,-6.450731173978405,-7.080594107621131,-7.352864105654841,4.825206471320286,3.9015703415897627,-16.25636231432429,-0.9488960555693383,-6.154905766702155,4.270082732852953,-8.017660609163041
440,Lithuania,35771.82,37851.59,21200.58,16348.05,15788.27,15084.48,15757.63,15182.21,16039.7,13476.96,11873.92,12621.37,12690.01,12679.87,13272.34,14091.08,14408.01,15797.79,15179.16,13022.77,13926.74,14271.08,14330.83,13340.27,13087.47,13297.14,13327.51,13545.85,13669.49,2018,13669.49,-61.79,4.88,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,5.813989894839001,-43.9902524570302,-22.888666253470433,-3.4241392704328586,-4.457676490204443,4.462533676997812,-3.6516912759088775,5.647991959009931,-15.977480875577482,-11.894670608208372,6.2948882929984435,0.5438395356446996,-0.07990537438504318,4.672524245122381,6.168769033945783,2.2491533651075737,9.645884476759807,-3.915927480995766,-14.20625383749825,6.941457155428525,2.472509718713785,0.4186788946596894,-6.912090925647709,-1.895014118904648,1.6020667096085042,0.2283949781682437,1.6382655124625691,0.9127518760358295
