Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Latest Year,1000 t,%,kg,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,1990 Percent Change,1991 Percent Change,1992 Percent Change,1993 Percent Change,1994 Percent Change,1995 Percent Change,1996 Percent Change,1997 Percent Change,1998 Percent Change,1999 Percent Change,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change,2017 Percent Change
231.0,Ethiopia,158.0,151.0,153.0,166.0,58.98,,,,,,,,,,,,,,,,,,,52.44,,,,,,2013.0,52.44,-66.81,0.55,2000,1989,1994,2010,2005,1994.0,2017,,2003,2003,,1997.0,1994.0,1977,-4.430379746835443,1.3245033112582782,8.49673202614379,-64.46987951807229,,,,,,,,,,,,,,,,,,,,,,,,
242.0,Fiji,,,,,3.3,,,,,,,,,,11.49,,,,,,,,,,,,,,,2004.0,11.49,,14.05,,1997,1993,2013,1998,1989.0,2016,2006,,2001,1982,1998.0,1993.0,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0,Finland,298.29,290.01,282.18,286.33,286.83,265.71,270.07,264.44,250.37,245.67,234.7,237.82,234.36,242.39,228.76,199.85,215.97,204.55,187.66,170.77,179.46,163.7,154.68,150.96,143.15,132.17,127.62,124.02,119.8,2018.0,119.8,-59.84,21.69,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,-2.775822186462848,-2.6999068997620714,1.4706924658019622,0.1746236859567632,-7.363246522330302,1.6408866809679779,-2.084644721738807,-5.320677658448038,-1.8772217118664443,-4.465339683315015,1.3293566254793374,-1.4548818434109745,3.426352619900995,-5.623169272659761,-12.63769889840881,8.066049537152868,-5.2877714497383845,-8.257149841114648,-9.000319727166145,5.088715816595419,-8.781901259333566,-5.510079413561382,-2.404965089216446,-5.173555908850028,-7.670275934334627,-3.4425361277142947,-2.8208744710860434,-3.4026769875826473
250.0,France,2114.01,2170.11,2152.47,2046.52,1989.08,1945.48,1922.03,1856.53,1883.81,1831.4,1779.99,1743.49,1703.5,1658.63,1620.62,1576.67,1485.74,1419.86,1318.6,1241.17,1220.61,1157.4,1124.29,1108.55,1020.94,988.2,944.55,925.55,871.52,2018.0,871.52,-58.77,13.41,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,2.653724438389596,-0.8128620208192362,-4.922252110366222,-2.8067157907081315,-2.191968146077579,-1.2053580607356562,-3.407855236390691,1.4694079815569894,-2.7821277092700356,-2.807142077099491,-2.050573317827628,-2.293675329368107,-2.633988846492509,-2.291650337929509,-2.711925065715579,-5.767218251124208,-4.43415402425728,-7.131689039764484,-5.872137115122087,-1.6565015267852246,-5.178558261852665,-2.860722308622786,-1.399994663298616,-7.903116683956511,-3.2068485905146242,-4.4171220400728695,-2.0115398867185434,-5.83761006968829
266.0,Gabon,,,,,3838.0,,,,,,7.54,,,,,,,,,,,,,,,,,,,2000.0,7.54,,6.14,2008,1989,1997,2008,2006,1994.0,2016,1987,2003,2007,1998,1996.0,1998.0,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,Gambia,,,,2.34,,,,,,,3.84,,,,,,,,,,,,,,,,,,,2000.0,3.84,,2.92,1997,1977,1994,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0,Georgia,128.47,109.85,45.78,30.31,18.45,24.62,47.45,53.68,,,20.0,18.0,19.0,18.4,23.0,23.0,31.0,49.0,33.0,34.0,4.75,5.01,4.95,47.11,,,,,,2013.0,47.11,-63.33,11.64,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,-14.493656106484007,-58.32498862084661,-33.792048929663615,-39.12900032992412,33.44173441734418,92.72948822095857,13.129610115911477,,,,-10.0,5.555555555555555,-3.157894736842113,25.00000000000001,0.0,34.78260869565217,58.06451612903226,-32.6530612244898,3.0303030303030303,-86.02941176470588,5.4736842105263115,-1.197604790419154,851.7171717171717,,,,,
276.0,Germany,2887.11,2657.63,2503.82,2400.99,2265.23,2213.55,2126.16,2050.17,2021.15,1986.09,1912.1,1849.72,1788.22,1743.08,1695.19,1640.62,1651.88,1600.84,1551.78,1455.3,1472.83,1454.68,1438.21,1438.28,1392.7,1364.08,1333.1,1283.88,1197.59,2018.0,1197.59,-58.52,14.41,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,-7.948432861927672,-5.787487347749685,-4.106924619181905,-5.6543342537869705,-2.2814460341775376,-3.9479569018093255,-3.57404898972795,-1.415492373803147,-1.7346560126660648,-3.7254102281366914,-3.262381674598603,-3.324827541465735,-2.524297905179458,-2.747435573811866,-3.219108182563616,0.6863259011837122,-3.089812819333135,-3.06464106344169,-6.217376174457721,1.20456263313406,-1.2323214491828565,-1.1322077707812044,0.00486716126295439,-3.1690630475289883,-2.055001077044598,-2.2711277930913156,-3.69214612557196,-6.721033118359985
288.0,Ghana,,,,,,,,,,,50.06,,,,,,,,,,,,,,,,,,,2000.0,50.06,,2.6,2003,1975,1994,1988,2003,1989.0,2016,1988,2003,2003,1983,1996.0,1995.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,Greece,315.35,326.04,333.17,329.8,339.11,320.11,323.79,337.14,360.75,358.75,349.55,372.79,371.15,381.37,387.46,400.96,402.33,403.28,383.59,371.4,315.07,292.9,242.98,242.71,236.47,233.29,229.79,250.45,169.19,2018.0,169.19,-46.35,16.08,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,3.389884255589027,2.1868482394798168,-1.0114956328601028,2.822922983626441,-5.602901713308365,1.1496048233419784,4.123042712869442,7.003025449368219,-0.5544005544005544,-2.5644599303135855,6.6485481333142635,-0.4399259636792948,2.753603664286684,1.5968744264100416,3.4842306302586077,0.34167996807661727,0.23612457435438292,-4.882463796865701,-3.1778722073046737,-15.166935918147548,-7.036531564414263,-17.043359508364627,-0.1111202568112527,-2.5709694697375505,-1.3447794646255367,-1.5002786231728749,8.99081770312024,-32.44559792373727
320.0,Guatemala,42.58,,,,46.06,,,,,,71.81,,,,,92.93,,,,,,,,,,,,,,2005.0,92.93,118.27,7.1,1995,1979,1995,,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0,Guinea,,,,,28.67,,,,,,21.0,,,,,,,,,,,,,,,,,,,2000.0,21.0,,2.55,1995,1981,1993,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624.0,Guinea-Bissau,,,,,4.88,,,,,,,,,,,,,,,,7.06,,,,,,,,,2010.0,7.06,,4.64,2005,1990,1996,1995,2005,2002.0,2018,1990,2008,2008,,1995.0,1995.0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.0,Guyana,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,14.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,2004.0,15.0,0.00,20.11,2001,1977,1994,,2003,1993.0,2016,,2007,2007,1993,1997.0,1994.0,1977,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,-12.5,7.142857142857142,0.0,0.0,0.0,,,,,,,,,,,,,,
332.0,Haiti,,,,,6.3,11.76,12.29,13.65,13.94,16.14,14.69,,,,,,,,,,,,,,,,,,,2000.0,14.69,,1.74,…,,1996,,2005,2000.0,2017,,,,1996,1996.0,1996.0,1980,,,,,86.66666666666667,4.50680272108843,11.065907241659897,2.1245421245421183,15.78192252510761,-8.983890954151184,,,,,,,,,,,,,,,,,,
340.0,Honduras,,,,,,32.39,,,,,33.22,,,,,,,,,,,,,,,,,,,2000.0,33.22,,5.05,1995,1985,1995,2007,2000,1993.0,2016,1993,2011,2005,1993,1997.0,1995.0,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0,Hungary,245.11,214.7,192.93,192.5,191.43,189.38,192.6,194.66,194.68,198.67,186.23,186.27,178.93,182.6,180.36,176.86,169.56,165.56,159.89,148.81,145.56,136.0,127.95,125.59,123.83,125.85,118.74,119.89,119.14,2018.0,119.14,-51.39,12.27,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,-12.40667455428176,-10.139729855612474,-0.22287876431866835,-0.5558441558441523,-1.0708875306900754,1.700285140986376,1.069574247144342,0.010274324463171803,2.049517156359143,-6.261639905370714,0.021478816517220892,-3.9405164546089027,2.0510814284915817,-1.2267250821467583,-1.9405633178088264,-4.127558520863967,-2.359046945034206,-3.4247402754288574,-6.929764212896357,-2.183993011222364,-6.567738389667492,-5.919117647058822,-1.8444704962876117,-1.40138546062585,1.631268674796088,-5.649582836710369,0.9685026107461729,-0.6255734423221286
352.0,Iceland,30.89,29.6,31.96,33.66,32.99,34.36,34.85,34.53,33.36,33.08,32.59,29.04,31.21,30.62,31.59,28.15,27.72,30.32,27.94,27.77,26.22,23.79,23.55,22.68,22.46,23.01,20.91,21.23,21.9,2018.0,21.9,-29.10,65.05,1995,2000,1994,,2002,1989.0,2016,1978,,2002,1985,1997.0,1993.0,1995,-4.176108773065714,7.972972972972971,5.319148936170199,-1.9904931669637396,4.152773567747794,1.4260768335273633,-0.9182209469153524,-3.3883579496090404,-0.8393285371702672,-1.4812575574365021,-10.892911936176754,7.472451790633615,-1.890419737263697,3.1678641410842547,-10.889522000633116,-1.527531083481349,9.379509379509384,-7.849604221635881,-0.6084466714388035,-5.581562837594529,-9.267734553775743,-1.0088272383354284,-3.694267515923571,-0.9700176366842983,2.448797862867323,-9.126466753585403,1.5303682448589204,3.1559114460668782
360.0,Indonesia,17.41,17.47,19.85,20.36,836.97,,,,,,84.67,,,,,,,,,,,,,,,,,,,2000.0,84.67,386.33,0.4,1993,1978,1994,,2004,1992.0,2016,1992,2013,2009,1986,1998.0,1994.0,1989,0.34462952326248547,13.623354321694347,2.569269521410569,4010.8546168958746,,,,,,,,,,,,,,,,,,,,,,,,
364.0,Iran (Islamic Republic of),,,,,1201.36,,,,,,600.76,,,,,,,,,,,,,,,,,,,2000.0,600.76,,9.15,1993,1976,1996,2008,2005,1990.0,,1975,2004,2006,,1997.0,1996.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372.0,Ireland,172.73,174.98,183.38,175.36,174.36,172.47,175.18,169.09,177.37,173.47,175.0,173.87,166.52,165.86,167.69,169.52,165.0,160.86,146.91,122.93,116.8,104.63,107.19,108.98,108.42,110.81,111.35,108.82,108.51,2018.0,108.51,-37.18,22.52,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,1.3026110114050833,4.800548634129618,-4.3734322172537805,-0.5702554744525548,-1.0839642119752322,1.5712877601901827,-3.476424249343534,4.896800520432906,-2.1987934825506037,0.881996887069811,-0.6457142857142831,-4.227296255823313,-0.39634878693249853,1.1033401664053926,1.0912994215516802,-2.6663520528551263,-2.509090909090901,-8.672137262215601,-16.322918793819337,-4.986577727161807,-10.419520547945208,2.446717002771674,1.6699318966321546,-0.5138557533492405,2.204390333886737,0.48732063893149713,-2.272114952851371,-0.2848741040249844
376.0,Israel,,,,,,,219.9,,,,236.67,,,206.59,195.51,196.51,191.3,192.41,183.84,167.32,163.42,158.1,179.71,147.09,127.2,120.03,104.63,98.17,94.68,2018.0,94.68,,11.3,1994,1979,1995,1983,2004,1992.0,2016,1997,2011,,,1996.0,1996.0,1999,,,,,,,,,,,,,,-5.363279926424324,0.5114827886041635,-2.651264566688708,0.580240460010447,-4.454030455797512,-8.986074847693653,-2.3308630169734674,-3.2554154938196023,13.668564199873506,-18.151466251182462,-13.522333265347747,-5.63679245283019,-12.830125801882867,-6.174137436681634,-3.555057553223994
380.0,Italy,2127.05,2194.19,2233.25,2129.41,2029.14,1990.8,1918.96,1841.48,1727.59,1629.43,1511.52,1480.7,1424.58,1402.11,1352.45,1296.34,1241.07,1175.09,1061.04,972.21,950.58,906.44,858.79,791.03,770.96,735.43,715.21,674.8,672.3,2018.0,672.3,-68.39,11.09,1994,1979,1994,1983,2002,1988.0,2016,1977,2002,,1995,1997.0,1994.0,1978,3.15648433276133,1.7801557750240382,-4.6497257360349336,-4.70881605702987,-1.8894704160383289,-3.608599557966643,-4.037603702005254,-6.1846992636357765,-5.6819036924270145,-7.236272807055233,-2.039007092198577,-3.79009927736882,-1.5773069957461168,-3.5418048512598768,-4.148767052386419,-4.263541972013514,-5.31638022029378,-9.705639568033083,-8.37197466636507,-2.224827969265899,-4.643480822234845,-5.25682891311064,-7.890171054623364,-2.5371983363462745,-4.608540002075346,-2.7494119086792645,-5.650088785112076,-0.37048014226437465
388.0,Jamaica,,,,,30.86,,,,,,,,,,,,64.76,55.41,66.57,46.37,42.24,,43.97,,,,,,,2012.0,43.97,,15.47,2003,1997,1995,,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,-14.437924644842507,20.140768814293445,-30.34399879825747,-8.906620659909414,,,,,,,,
392.0,Japan,1976.83,2024.96,1996.19,1981.67,2017.96,2078.2,2063.99,2088.02,1991.29,2031.04,2040.45,2019.56,2066.8,2047.67,1978.3,1953.54,1869.76,1780.02,1646.32,1558.76,1562.23,1498.97,1452.81,1394.17,1339.15,1302.2,1421.69,1355.88,1316.62,2018.0,1316.62,-33.40,10.35,1993,1980,1993,,2002,1988.0,2016,1980,2004,2002,1996,1998.0,1993.0,1992,2.434706069818857,-1.4207688053097336,-0.727385669700779,1.8312837152502668,2.985192967154938,-0.6837647964584754,1.1642498267918062,-4.63261846150899,1.9961934223543532,0.4633094375295455,-1.023793770981896,2.3391233734080807,-0.9255854461002568,-3.3877529094043535,-1.2515796390840617,-4.288624753012479,-4.799546465856581,-7.5111515600948335,-5.318528597113559,0.22261284610844692,-4.049339725904636,-3.0794478875494558,-4.036315829323853,-3.9464340790577888,-2.759212933577272,9.176009829519275,-4.628997882801451,-2.895536478154425
400.0,Jordan,,,,,74.65,,,,,,75.56,,,,,,116.0,,,,,,,,,,,,,2006.0,116.0,,19.36,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398.0,Kazakhstan,713.56,663.09,653.26,581.86,485.29,452.14,408.89,381.03,357.43,276.48,318.36,330.62,353.8,390.84,419.77,450.36,484.25,494.84,478.48,481.48,526.82,521.71,535.11,548.08,593.17,588.59,593.44,630.91,653.88,2018.0,653.88,-8.36,35.69,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,,1997.0,1995.0,1994,-7.072986153932384,-1.4824533622886849,-10.929798242659887,-16.596775856735295,-6.8309670506295275,-9.565621267748927,-6.8135684413901085,-6.193738025877219,-22.64779117589458,15.147569444444443,3.8509863048121593,7.011070110701109,10.469191633691342,7.4020059359328645,7.28732401076781,7.525091038280483,2.1868869385647858,-3.306119149624112,0.6269854539374686,9.416798205532945,-0.9699707680042545,2.5684767399513095,2.4238007138719193,8.226901182309136,-0.7721226629802463,0.8240031261149565,6.31403343219195,3.6407728519123217
404.0,Kenya,,,,,47.28,122.2,,,,,134.7,,,,,48.5,,,,,178.0,,,,,,,,,2010.0,178.0,,4.24,2000,1978,1994,1999,2005,1988.0,2016,1990,2005,2004,1989,1997.0,1994.0,1991,,,,,158.46023688663283,,,,,,,,,,,,,,,,,,,,,,,
296.0,Kiribati,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,0.0,,0.0,2000,,1994,,2000,1993.0,2016,2013,,2004,2003,1998.0,1995.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414.0,Kuwait,,,,,113.0,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,113.0,,68.1,1993,2002,2002,,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.0,Kyrgyzstan,78.66,67.76,56.48,45.18,34.27,22.74,23.83,25.68,23.2,22.13,20.81,19.13,20.1,20.51,21.36,21.75,23.25,31.94,33.82,35.85,31.66,,,,,,,,,2010.0,31.66,-59.76,5.84,1996,2007,1996,2014,2003,2000.0,,2003,2000,2006,,1997.0,2000.0,1995,-13.857106534452063,-16.646989374262112,-20.0070821529745,-24.147853032315176,-33.64458710242195,4.7933157431838165,7.763323541754098,-9.657320872274147,-4.612068965517243,-5.964753727971082,-8.07304180682364,5.07056978567696,2.0398009950248763,4.144319843978536,1.8258426966292163,6.896551724137931,37.37634408602151,5.886036318096428,6.002365464222357,-11.68758716875872,,,,,,,,
418.0,Lao People's Democratic Republic,4.18,,,,,,,,,,7.87,,,,,,,,,,,,,,,,,,,2000.0,7.87,88.28,1.48,2010,2004,1996,,2003,1998.0,2016,2010,2010,2006,1998,1996.0,1995.0,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.0,Latvia,95.66,92.11,74.96,65.5,55.63,50.72,50.3,47.89,44.19,42.55,41.09,44.19,43.03,44.84,44.13,43.71,44.19,44.59,40.86,38.22,39.37,36.7,36.65,35.95,35.38,34.55,32.79,32.88,33.85,2018.0,33.85,-64.61,17.55,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,-3.711060004181473,-18.619042449245473,-12.62006403415154,-15.068702290076333,-8.826172928276115,-0.8280757097791832,-4.791252485089457,-7.726038839006061,-3.7112468884362997,-3.431257344300808,7.544414699440239,-2.6250282869427397,4.206367650476417,-1.583407671721679,-0.9517335146159114,1.098146877144811,0.905182167911305,-8.36510428347164,-6.461086637298092,3.0088958660387197,-6.7818135636271135,-0.13623978201636036,-1.909959072305582,-1.5855354659248964,-2.3459581684567703,-5.094066570188128,0.2744739249771376,2.950121654501213
422.0,Lebanon,,,,,54.11,,,,,,57.98,,,,,,,,,,,81.38,84.65,88.67,,,,,,2013.0,88.67,,15.0,1994,2013,1995,2019,2006,1993.0,,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,,,,,,4.018186286556906,4.748966331955104,,,,,
426.0,Lesotho,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,5.05,,2.71,2000,2003,1995,,2000,1994.0,2017,2004,2008,2002,2007,1995.0,1995.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,Liberia,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2000.0,1.0,,0.35,2004,1981,2001,2004,2002,1996.0,2018,2003,2004,2002,2008,1998.0,2002.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,Lithuania,155.89,151.12,103.89,78.92,72.73,73.86,75.89,77.56,77.48,68.38,62.59,64.09,65.75,66.13,68.0,67.66,70.2,67.0,67.64,61.75,63.77,60.5,62.5,61.16,59.27,60.36,59.6,55.89,56.23,2018.0,56.23,-63.93,20.07,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,-3.0598498941561245,-31.253308628904186,-24.035037058427182,-7.843385707045106,1.5536917365598728,2.7484430002707843,2.2005534325998175,-0.10314595152140058,-11.74496644295303,-8.467388125182792,2.396548969483943,2.5901076611015705,0.5779467680608297,2.827763496143966,-0.500000000000005,3.7540644398462995,-4.558404558404562,0.9552238805970158,-8.707865168539326,3.2712550607287496,-5.127803042182849,3.3057851239669422,-2.1440000000000055,-3.0902550686723247,1.8390416736966362,-1.2591119946984723,-6.224832214765102,0.6083378064054327
442.0,Luxembourg,41.03,46.86,46.79,44.59,41.09,34.65,34.79,34.56,33.48,36.02,39.75,41.48,41.9,44.69,53.65,55.38,49.92,45.53,42.27,37.7,38.5,39.2,36.6,33.19,31.02,27.5,24.74,21.66,19.74,2018.0,19.74,-51.90,32.66,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,14.209115281501337,-0.14938113529662886,-4.7018593716606025,-7.849293563579278,-15.672913117546857,0.4040404040404057,-0.6611095142282175,-3.125000000000015,7.586618876941477,10.355358134369785,4.352201257861627,1.01253616200579,6.658711217183769,20.049228015215935,3.2246039142590943,-9.859154929577466,-8.794070512820513,-7.160114210410713,-10.811450201088242,2.1220159151193556,1.8181818181818257,-6.632653061224493,-9.316939890710392,-6.538113889725816,-11.347517730496453,-10.036363636363642,-12.449474535165718,-8.864265927977847
450.0,Madagascar,,,,,16.59,,,,,,24.34,,,,,30.1,47.8,49.9,32.4,32.8,34.9,,,,,,,,,2010.0,34.9,,1.65,1999,1975,1996,2007,2003,1996.0,2016,1999,2004,2005,2001,1997.0,1999.0,1983,,,,,,,,,,,,,,,,58.80398671096344,4.393305439330547,-35.07014028056113,1.2345679012345634,6.402439024390248,,,,,,,,
454.0,Malawi,28.7,,,,26.27,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,26.27,-8.47,2.7,1994,1982,1994,2019,2001,1991.0,2017,1997,2009,2009,2010,1996.0,1994.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.0,Malaysia,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,,,2011.0,1.04,,0.04,1993,1977,1994,,2002,1989.0,2016,1995,2002,,1996,1997.0,1994.0,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,Mali,,,,,,11.31,,,,,31.45,,,,,,,,,,8.79,,,,,,,,,2010.0,8.79,,0.58,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,Malta,7.43,7.64,8.73,8.78,9.4,9.19,9.38,9.67,9.49,9.45,9.5,7.84,7.86,8.45,7.81,9.76,9.7,10.02,10.07,8.3,8.89,7.8,9.16,8.18,8.61,7.5,6.09,6.34,4.52,2018.0,4.52,-39.22,10.28,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,2.8263795423956926,14.267015706806294,0.5727376861397357,7.061503416856504,-2.2340425531914985,2.0674646354733546,3.0916844349680077,-1.8614270941054778,-0.4214963119072805,0.5291005291005366,-17.473684210526315,0.2551020408163324,7.506361323155203,-7.573964497041417,24.967989756722154,-0.6147540983606609,3.2989690721649514,0.49900199600799117,-17.576961271102277,7.108433734939757,-12.260967379077622,17.43589743589744,-10.698689956331881,5.256723716381415,-12.891986062717764,-18.800000000000004,4.105090311986864,-28.70662460567824
584.0,Marshall Islands,,,,,,,,,,,0.37,,,,,0.43,,,,,0.59,,,,,,,,,2010.0,0.59,,10.39,2003,,1993,,2003,1993.0,2016,2004,2003,2003,1991,1998.0,1992.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,Mauritania,,,,,,6.87,,,,,10.31,,,,,,,,,,,,,,,,,,,2000.0,10.31,,3.92,1996,1998,1996,1998,2005,1994.0,2017,1983,2005,2005,1996,1996.0,1994.0,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,Mauritius,,,,,,20.36,,,,,13.56,13.46,13.75,14.29,13.95,13.69,,,,,,,,,,,,,,2005.0,13.69,,11.2,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,,,,,,,,,,,-0.7374631268436552,2.1545319465081656,3.927272727272721,-2.3792862141357585,-1.8637992831541204,,,,,,,,,,,,,
583.0,Micronesia (Federated States of),,,,,2.25,,,,,,1.26,,,,,,,,,,,,,,,,,,,2000.0,1.26,,11.69,1995,,1994,,1999,1995.0,2016,,,2005,1991,1996.0,1993.0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492.0,Monaco,0.57,0.62,0.82,0.65,0.63,0.58,0.57,0.54,0.5,0.48,0.46,0.47,0.43,0.41,0.39,0.37,0.28,0.27,0.27,0.26,0.25,0.24,0.24,0.24,0.21,0.19,0.17,0.16,0.14,2018.0,0.14,-74.59,3.73,1992,1978,1993,1993,2006,1993.0,2016,1997,,2004,1996,1999.0,1992.0,1978,8.771929824561413,32.258064516129025,-20.731707317073162,-3.0769230769230793,-7.936507936507943,-1.7241379310344844,-5.263157894736828,-7.407407407407414,-4.0000000000000036,-4.166666666666659,2.1739130434782505,-8.510638297872337,-4.651162790697678,-4.878048780487796,-5.128205128205133,-24.324324324324316,-3.571428571428574,0.0,-3.703703703703707,-3.8461538461538494,-4.0000000000000036,0.0,0.0,-12.5,-9.523809523809518,-10.52631578947368,-5.8823529411764754,-12.499999999999993
496.0,Mongolia,2.3,2.3,2.5,2.5,2.6,2.7,2.9,2.96,2.98,,,,,,,,,,,,,,,,,,,,,1998.0,2.98,29.57,1.27,1997,1996,1993,1999,1999,1996.0,2016,1998,2001,2004,1996,1996.0,1993.0,1990,0.0,8.695652173913052,0.0,4.0000000000000036,3.8461538461538494,7.407407407407398,2.0689655172413812,0.6756756756756763,,,,,,,,,,,,,,,,,,,,
499.0,Montenegro,7.66,9.45,2.51,4.65,3.99,2.87,6.31,6.22,7.49,8.39,8.8,7.25,7.33,7.36,7.53,7.41,7.72,7.91,9.3,7.48,9.02,10.15,,,,,,,,2011.0,10.15,32.48,16.23,2006,2007,2006,2009,2007,2006.0,2017,2006,2011,2011,2006,2007.0,2006.0,2006,23.368146214099205,-73.43915343915344,85.25896414342633,-14.193548387096778,-28.07017543859649,119.86062717770032,-1.4263074484944511,20.418006430868175,12.016021361815758,4.886769964243148,-17.61363636363637,1.1034482758620698,0.40927694406548765,2.309782608695651,-1.5936254980079694,4.1835357624831255,2.461139896373062,17.572692793931736,-19.56989247311828,20.588235294117634,12.52771618625278,,,,,,,
504.0,Morocco,,,,,152.0,,,,,,190.82,,,,,,,,,,302.07,,326.56,,,,,,,2012.0,326.56,,9.82,1995,1975,1995,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508.0,Mozambique,75.94,,,,93.1,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,93.1,22.60,6.23,1997,1981,1995,2009,2005,1994.0,2018,2004,2010,2005,1997,1997.0,1995.0,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,Myanmar,,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.03,,,,,,,,,,,,,,2005.0,0.03,,0.0,2015,1997,1995,,2003,1993.0,2017,2005,,2004,1996,1997.0,1994.0,1994,,,,,,,,,,,0.0,0.0,0.0,0.0,49.999999999999986,,,,,,,,,,,,,
516.0,Namibia,,,,,,,,,,,41.2,,,,,,,,,,,,,,,,,,,2000.0,41.2,,22.96,1995,1990,1997,,2003,1993.0,2016,1995,2005,2005,1983,1997.0,1995.0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.0,Nauru,,,,,,,,,,,0.05,,,0.21,,,,0.08,,,0.15,,,,,,,,,2010.0,0.15,,14.98,2001,,1994,,2001,2001.0,2016,,,2002,1996,1998.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
