Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Unnamed: 50,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
196.0,Cyprus,1158739.7151317596,631704.0005092621,545785.0718784332,466362.214679718,393435.42891311646,327004.71457862854,267070.0716781616,213631.500207901,166689.00016784668,126242.571559906,111117.0,64837.9286441803,16961.0,29417.571451187134,23786.0,19981.49998855591,23770.0,36529.714250564575,31069.0,79062.21424293518,173050.0,147578.99995803833,159080.0,242080.07140350342,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1974,1996.0,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975,,,,,,,,,,,,,,,,,
203.0,Czechia,-169938.28817749023,618979.0938568115,745456.9988021851,861499.7132606506,967107.2372207642,1062279.5707015991,1147016.7136955261,1221318.6661949158,1285185.4282112122,1338616.9997406006,1446021.0,1414174.5713310242,1307080.0,1447991.3809661865,1510496.0,1440067.4286575317,1362864.0,1390402.714389801,1481281.0,1298997.238166809,1162342.0,1165851.0000038147,1088714.0,990963.9998779297,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994.0,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993,,,,,,,,,,,,,,,,,
208.0,Denmark,90734.35794448853,-105307.11552810669,-111600.64236831665,-106922.57991027832,-91272.92816925049,-64651.687145233154,-27058.856826782227,21505.5627784729,81041.57166290283,151549.16984558105,319672.0,325479.134059906,372892.0,543295.4554290771,419646.0,804998.1339416504,1224795.0,1110587.1696014404,1216905.0,1460062.5624198914,1715907.0,1853424.3123817444,2010740.0,2290672.419490814,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1977,1994.0,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979,,,,,,,,,,,,,,,,,
212.0,Dominica,,,,,,,,,627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1995,1994.0,,2005,1993.0,2016,,2005,2003,1991,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
233.0,Estonia,1740220.2054195404,3640107.218360901,4004692.210100174,4364146.398220062,4718469.782726288,5067662.363613129,5411724.140878677,5750655.114532471,6084455.284570694,6413124.6509895325,7333269.0,7055070.972978592,6618811.0,7676494.080495834,7538297.0,8277393.973548889,8961708.0,8857770.652135849,9159139.0,9417624.116249084,10410321.0,9956954.36590004,9682164.0,10475761.401079178,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1992,1994.0,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,,,,,,,,,,,,,,,,,
242.0,Fiji,55195.133058309555,30354.274072885513,26341.03595674038,22646.109067440033,19269.493405342102,16211.188970208168,13471.19576203823,11049.51378083229,8946.143026709557,7161.083499312401,5694.3351991176605,4545.898125886917,3928.290039,2957.429932,3276.389893,3682.02002,3510.189941,3946.790039,2883.409912,6678.572754,10765.0166,11920.83594,12956.52051,14332.50684,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1993.0,2013,1998,1989.0,2016,2006,,2001,1982,1998.0,1993.0,1990,,,,,,,-24.714572940422336,10.78503864280224,12.380398555941948,-4.666733968491563,12.438076153668742,-26.942910985693807,131.6206490865389,61.18738234232016,10.736809639476078,8.688019659131383,10.620029728953824
246.0,Finland,3835197.7905197144,3195028.219947815,3085184.788045883,2981404.8502140045,2883688.4064540863,2792035.4567661285,2706446.001148224,2626920.0396003723,2553457.572124481,2486058.598718643,2153103.0,2369451.134120941,2710948.0,2277097.645801544,2163268.0,2208998.133769989,2559417.0,2165152.598022461,1653942.0,2145561.03855896,1998693.0,2150223.455379486,2388490.0,2179139.848482132,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994.0,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,,,,,,,,,,,,,,,,,
250.0,France,-9300601.01828003,-1101264.968902588,290961.8479003906,1600641.8669433594,2827775.0883789062,3972361.512023926,5034401.138000488,6013893.966308594,6910839.996887207,7725239.229797363,8764275.0,9106397.3024292,8888747.0,10157368.18435669,10892900.0,10878151.875457764,11538134.0,11268748.37576294,11303137.0,11329157.685302734,10782969.0,11059379.803955078,11010282.0,10459414.731903076,,,,,,,,,,,14.0,,14.0,,,,,,,,,,,,,1991,1978,1994.0,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,,,,,,,,,,,,,,,,,
254.0,French Guiana,81567.47228682041,46433.56085276604,40584.35898602009,35127.68392586708,30063.535672187805,25391.9142254591,21112.819585442543,17226.25175201893,13732.210725307465,10630.696505069733,7921.709091663361,5605.248484969139,3230.0,2366.0,532.0,628.0,611.0,673.0,863.0,676.0,1689.0,1189.0,8577.0,8424.812124609947,,,,,,,,,,,,,15.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.74922600619195,-77.51479289940828,18.045112781954884,-2.707006369426752,10.147299509001636,28.231797919762258,-21.668597914252608,149.85207100591714,-29.60331557134399,621.3624894869638,
276.0,Germany,21243685.72657776,20719020.780590057,20659604.72014618,20615360.969291687,20586289.528022766,20572390.396339417,20573663.574237823,20590109.061725616,20621726.85879898,20668516.965450287,20000026.0,20807614.107528687,21705416.0,21007400.487937927,22323152.0,21267876.106700897,19931452.0,21589040.96379471,21983896.0,21970895.059238434,21812660.0,22413438.39302063,23039154.0,22916670.965148926,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1976,1994.0,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,,,,,,,,,,,,,,,,,
300.0,Greece,459916.51402556896,401111.0498640537,390269.8855986595,379735.3641887903,369507.48563432693,359586.2499357462,349971.6570928097,340663.7071055174,331662.3999737501,322967.73569762707,336075.0,306498.33571231365,274954.0,291255.5071492195,252955.0,277239.2500088215,291773.0,264449.56429100037,297370.0,252886.44999539852,221041.0,242549.9071224928,237841.59996950626,233439.93567204475,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1992,1994.0,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,,,,,,,,,,,,,,,,,
312.0,Guadeloupe,91521.82331216335,51519.758043169975,44991.32401025295,38953.549651026726,33406.43496572971,28349.97995388508,23784.18461585045,19709.048951387405,16124.572960495949,13030.756643533707,10427.600000023842,8315.103030443192,10126.0,5738.0,1574.0,844.0,7488.0,1983.0,9059.0,11859.0,11670.0,22005.0,10024.0,21236.59393942356,,,,,,,,,,,,,15.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.333991704523015,-72.56883931683514,-46.37865311308767,787.2037914691944,-73.5176282051282,356.833081190116,30.908488795672813,-1.593726283835062,88.56041131105398,-54.446716655305615,
320.0,Guatemala,2180690.69222641,1446298.9251937866,1317210.8921661377,1194052.9659309387,1076825.1464881897,965527.4338378906,860159.8279800415,556244.0,626895.0,648331.0,622030.0,598960.0,822456.0,847.0,1079.300049,36.40000153,301350.0,30.89999962,14.10999966,17247.63086,20363.63086,11414.62988,4883.629883,15563.62988,,,,,,,,,,,,,,,16,16,16,16,,16,16,16,16,16,,1995,1979,1995.0,,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,12.701440375087191,3.4193924022364195,-4.0567241116034864,-3.708824333231516,37.31401095231735,-99.89701576740885,27.42621593860684,-96.62744372487283,827784.5805861702,-99.98974614248549,-54.33657011805491,122136.93320769368,18.06624936081221,-43.94599883254808,-57.216046999852445,218.6897912591056
348.0,Hungary,5506314.074577332,3664662.5404548645,3346924.8586730957,3046051.385242462,2762042.120159149,2494897.0634269714,2244616.2150382996,2011199.5750045776,1794647.1433181763,1594958.9199752808,1364493.0,1246175.0983390808,1300126.0,964848.1100997925,670613.0,750977.9552536011,540599.0,604564.6338005066,700246.0,525608.1457443237,596554.0,514108.4910774231,457139.0,570065.6698150635,,,,,,,,,,,6.0,,6.0,,6,,,,,,,,,,,1990,1985,1994.0,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,,,,,,,,,,,,,,,,,
352.0,Iceland,-68165.98562037945,-25790.066022753716,-18594.649958610535,-11825.823179721832,-5483.58568584919,432.06252241134644,5921.121445894241,10983.591084122658,15619.471437215805,19828.762504935265,8501.0,26967.576785206795,29897.099997639656,32400.03392481804,90484.0,36126.13392353058,8304.0,38145.87678182125,16263.0,38459.26249909401,36250.0,37066.29107606411,47857.0,33966.9625120163,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,1994.0,,2002,1989.0,2016,1978,,2002,1985,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
356.0,India,6411638.913923264,6886729.384780884,6966390.358375549,7040932.291778564,7110355.184988022,7174659.038011551,7243750.0,7287909.623472214,7336856.355913162,7380684.04816246,7419392.700220108,7452982.312086105,8140000.0,7504804.415241241,6232507.0,7536150.357625961,7544144.768529892,7903628.0,7900000.0,7537413.760091782,7423002.0,7803517.0,7484611.389923096,7172762.0,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1976,1994.0,1983,2002,1992.0,2016,1982,2005,2006,1995,1996.0,1993.0,1977,,,,,,,,,,,,-0.045902970129667,,,5.126160547983147,,
368.0,Iraq,-1254475.891860962,-737081.5467720032,-649124.0898170471,-566340.436876297,-488730.5879573822,-416294.54305648804,-349032.3021812439,-286943.8653202057,-230029.23247909546,-178288.4036617279,-131721.37886047363,-90328.15807914734,-54108.74132156372,-23063.128578186035,2521.300049,23506.68484687805,15546.0,49381.28218841553,119425.0,54560.66345214844,7149.600098,20622.0,29737.0,16191.0,,,,,,,,,,,,,,,17,,,,,,,,18,19,,2011,2014,2009.0,2016,2009,2008.0,,2008,2017,2016,1985,2010.0,2009.0,1974,,,,,,,,,,,,,,,188.43571272984508,44.20036853845408,-45.5526784813532
372.0,Ireland,-4749283.006164551,-2122822.3487319946,-1691521.7887649536,-1291551.752632141,-922912.2403411865,-585603.2518844604,-279624.7872695923,-4976.846473693848,238340.5704650879,450327.4635696411,724345.0,780309.6782608032,708791.0,984969.7976150513,743418.0,1064307.8216018677,1972204.0,1018323.7502365112,478706.0,847017.5835342407,482907.0,550389.321472168,533987.0,128438.96405029297,,,,,,,,,,,,,6.0,,,,,,,,,,,,,1994,2002,1996.0,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,,,,,,,,,,,,,,,,,
380.0,Italy,-433417.7153739929,2298485.8564224243,2799113.785057068,3284490.785118103,3754616.856613159,4209491.999526978,4649116.2138671875,5073489.499633789,5482611.856834412,5876483.285449982,6134449.0,6618473.356975555,7464670.0,7299459.714195251,6878155.0,7919442.357128143,8543415.0,8478421.285766602,8987032.0,8976396.500102997,8877164.0,9413368.000152588,9706964.0,9789335.785900116,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1979,1994.0,1983,2002,1988.0,2016,1977,2002,,1995,1997.0,1994.0,1978,,,,,,,,,,,,,,,,,
388.0,Jamaica,10000.0,10000.0,10000,10000,10000,10000,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,2003,1997,1995.0,,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
400.0,Jordan,-7165029.109725952,-3557505.337234497,-2969475.6616516113,-2425937.6790161133,-1926891.3893585205,-1472336.7926635742,-1062273.8889465332,-696702.6781921387,-375623.1604156494,73616.70313,33431.80078,71404.29688,463777.9810333252,562399.0339508057,1293804.375,108403.3984,61962.10156,1230440.625,388128.9041290283,47400.0,6979.001419067383,-250333.4893951416,-552137.6731719971,-898433.5499267578,,,,,,,,,,,,,,,2021,20,20,2021,,,,,,,,1989,1978,1994.0,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,-54.58666395184437,113.58196451899292,,,,-91.62134550673474,-42.84118166538956,1885.7955008329125,,,,,,
