Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
8.0,Albania,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,2003,1994.0,2001,2005,1999.0,2016,1996,2010 ,2004,2003,2000.0,1994.0,1989.0,,,,,,,,,,,,,,,,,
20.0,Andorra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,…,2015.0,,,2009.0,2017,2012,,,,2002.0,2011.0,1997.0,,,,,,,,,,,,,,,,,
51.0,Armenia,-277.4662137059495,-172.91919113742188,-146.77308101393282,-118.88140235235915,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359.0,456.0,300.0,12.0,167.3999939,17.0,2379.0,289.7000122,604.9000244,582.7999878,,,,,,,,,,,,,,,,,,1.0,,,,,,,1999.0,2008,1993.0,2011,2003,1999.0,2017,1993,2003,2003,2002,1997.0,1993.0,1993.0,,,,,,,,inf,-66.44591611479028,-34.21052631578947,-96.0,1294.9999491666667,-89.84468302301414,13894.117647058823,-87.8226140311055,108.80220881122904,-3.653502348908147
40.0,Austria,807320.0859079361,491937.9251060486,439148.60009098053,389788.3107919693,343857.0572090149,301354.83934020996,262281.6571865082,226637.51074886322,194422.40002536774,165636.32501792908,150206.0,118351.28215026855,79972.0,84782.38214111328,77201.0,64929.624994277954,67983.0,58793.010707855225,62905.0,66372.53928565979,71327.0,87668.2107219696,103459.60001277924,122680.02501869202,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1982,1994.0,2005,2002,1989.0,2016,1983,2002,2002,1995,1997.0,1994.0,1992.0,-13.59002639376281,-14.214377230428113,-14.805945715968285,-9.315785662510228,-21.20735380060147,-32.428277457559815,6.015082955426001,-8.94216693333138,-15.895357580500313,4.7025914688266415,-13.518069652920254,6.994010414906988,5.512342875224211,7.4646243275653195,22.91027341956006,18.012674332878014,18.57771053004138
31.0,Azerbaijan,-178706.8719931841,-104388.17389857769,-90807.85575270653,-77655.34476459026,-64930.64093410969,-52633.74426114559,-40764.6547460556,-29323.372388720512,1007.0,9747.0,969.0,38.0,25999.0,1241.0,8599.0,10401.2002,58429.10156,37132.10156,113898.3984,86426.5,111309.5,210858.0,25923.0,35772.0,,,,,,,,,,,,,,,,,,,,,,,,,2001.0,1998,2000.0,,2000,1996.0,2017,2001,,2004,2016,1998.0,1995.0,1993.0,-28.066673024974293,-103.43412069611526,867.9245283018869,-90.05847953216374,-96.07843137254902,68318.42105263159,-95.22673948998039,592.9089443996777,20.95825328526572,461.75345572138883,-36.449302541697335,206.73835741819508,-24.119652941493868,28.790937964628903,89.4339656543242,-87.70594428477932,37.99328781391043
48.0,Bahrain,8002.142855226994,3914.9999991953373,3306.7142850756645,2768.1428566277027,2299.2857139110565,1900.1428568959236,1570.7142855525017,1310.999999910593,1095.0,1024.0,963.0,1051.0,893.0,1290.0,1444.9999999701977,1742.999999910593,2110.7142855226994,2548.1428568661213,3055.285713881254,3632.1428565979004,4278.71428501606,4994.999999135733,5780.999998956919,6636.714284449816,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,2012,1996.0,,2006,1990.0,2016,1998,2012,2006,1985,1997.0,1994.0,1991.0,-16.53478853734075,-16.475972534349633,-6.4840182648401825,-5.95703125,9.138110072689512,-15.033301617507137,44.4568868980963,12.015503873658735,20.622837366542658,21.096631418873677,20.724196275342717,19.902449960707916,18.880628417034064,17.801376596287845,16.740676437033567,15.735735734878576,14.802184494850302
50.0,Bangladesh,,,,,,,,,,,,,,996.0,,,,,1447.300049,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,1993.0,1981,1994.0,2005,2001,1990.0,2016,1992,,2007,2001,1996.0,1994.0,1983.0,,,,,,,,,,,,,,,,,
112.0,Belarus,-85229.84573531151,-32378.631326198578,-23477.66447710991,-15133.122972249985,-7345.006812334061,-113.31599617004395,6561.94947552681,21954.0,8382.0,12171.0,10300.0,50163.0,54194.32813,41349.35938,39626.98047,34615.71094,46000.0,57230.12109,29050.43945,21244.4707,59290.21875,24500.9707,33810.0,49810.0,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1995,1993.0,2003,2005,1988.0,2016,1991,,2004,2006,2001.0,2000.0,1988.0,234.56520934638067,-61.82016944520361,45.20400858983536,-15.372607016678991,387.0194174757282,8.036457408847161,-23.701684647123606,-4.165430700319593,-12.646104927913537,32.887636136471635,24.413306717391308,-49.23924867411109,-26.87039816879603,179.0854127987288,-58.67620120730284,37.994532600294065,47.32327713694173
56.0,Belgium,713048.92902565,444128.85443496704,401027.4288072586,361486.8662786484,325507.16684532166,293088.3305091858,264230.35727119446,238933.2471294403,217197.0000858307,199021.61613750458,193790.0,173353.43753433228,160202.0,161928.71131896973,155556.0,164747.43749046326,158400.0,181809.61605262756,186829.0,213115.24700260162,287112.0,258664.33034038544,258006.0,318456.8660669327,,,,,,,,,,,4.0,,,,,,,,,,,,,,1993.0,1983,1997.0,1990,2002,1988.0,2017,1986,2002,2006,1998,1997.0,1996.0,1996.0,-9.57388484919252,-9.097204890801223,-8.368156070822188,-2.628667297068897,-10.545726025939278,-7.5864878835919605,1.0778338091719994,-3.93550425187826,5.908764361685346,-3.8528292683342595,14.77879801302245,2.760791236652466,14.0696824382733,34.72147302369926,-9.908213400907856,-0.2545114510064519,23.430023358733003
84.0,Belize,,,,,,691,775.0,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,1997.0,1986,1994.0,,2003,1998.0,2016,1998,2005,2010,1983,1998.0,1994.0,1990.0,,,,,,,,,,,,,,,,,
