Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
8,Albania,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,2003,1994.0,2001,2005,1999.0,2016,1996,2010 ,2004,2003,2000.0,1994.0,1989.0,,,,,,,,,,,,,,,,,
20,Andorra,2100.155841447413,1239.792940326035,1094.0077756792307,956.9850828871131,828.7248619534075,709.2271128855646,598.491835668683,496.51903031393886,313.3999939,486.7999878,425.980011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1999,…,2015.0,,,2009.0,2017,2012,,,,2002.0,2011.0,1997.0,,,55.32865260850279,-12.493832852146182,-100.0,,,,,,,,,,,,
51,Armenia,273088.1759028435,283405.8918993473,288269.2937145233,294065.9817349911,286607,241596,381578.0,375500.0,377900.0,344095.0,351400.0,346325.0,352279.0,362275.0,437258.5313,441023.5625,435397.7813,462895.8125,470505.6875,579049.8125,576419.375,555076.5625,615470.625,543232.125,,,,,,,,,,,,,,,,,,2.0,,,,,,,1999,2008,1993.0,2011,2003,1999.0,2017,1993,2003,2003,2002,1997.0,1993.0,1993.0,-1.5928591270985226,0.6391478029294274,-8.94548822439799,2.1229602290065244,-1.444223107569721,1.7191943983252724,2.8375236673205047,20.69795909185011,0.8610538000954099,-1.2756191909814405,6.31561123667123,1.6439714498389415,23.06967330761544,-0.454267913263507,-3.702653558444319,10.880312119105191,-11.737115804673865
40,Austria,3980163.572544098,2456006.3697738647,2200093.929222107,1960487.8220176697,1737188.0481452942,1530194.6076049805,1339507.5004081726,1165126.7265357971,1007052.2860107422,865284.1788139343,861967.0,630666.9644355774,335042.0,461275.083404541,395221.0,357108.5357170105,401082.0,318167.32137298584,338860.0,344451.44037628174,440136.0,435960.8927230835,447240.0,592695.6784133911,,,,,,,,,,,,,,,,,,,,,,,,,1993,1982,1994.0,2005,2002,1989.0,2016,1983,2002,2002,1995,1997.0,1994.0,1992.0,,,,,,,,,,,,,,,,,
31,Azerbaijan,-114731.2903310582,25434,18024,36097,33922,13030,26783.0,4927.0,3342.0,11492.0,105165.0,5571.0,1435482.0,7677.0,69180.0,173658.0938,151291.9063,138281.5,205211.2031,152446.0,529106.5,382998.0,707768.0,216837.0,,,,,,,,,,,,,,,,,,,,,,,,,2001,1998,2000.0,,2000,1996.0,2017,2001,,2004,2016,1998.0,1995.0,1993.0,-81.60400253892395,-32.1696772884108,243.8659485338121,815.1148625130526,-94.70261018399655,25667.043618739903,-99.46519705576246,801.1332551778038,151.02355276091356,-12.879438562626904,-8.599538876984857,48.40105372012888,-25.712632791440427,247.07798171155687,-27.61419487381085,84.7967874505872,-69.36326592894846
50,Bangladesh,,,,,,,,,,,,,,19920.0,,,,,28946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1981,1994.0,2005,2001,1990.0,2016,1992,,2007,2001,1996.0,1994.0,1983.0,,,,,,,,,,,,,,,,,
112,Belarus,-1394950.819056034,-827985.4525547028,-710468.8610391617,-591577.7634515762,-471312.15979242325,-349672.0500617027,-226657.43426036835,116816.0,139425.0,123930.0,169740.0,315251.0,345939.9688,446203.875,625929.0625,943306.6875,1124600.0,1110645.5,1704034.75,1848646.125,2093566.75,1557851.5,1902590.0,1731480.0,,,,,,,,,,,3.0,3.0,3.0,3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,1999,1995,1993.0,2003,2005,1988.0,2016,1991,,2004,2006,2001.0,2000.0,1988.0,,19.354369264484315,-11.11350188273265,36.964415395787945,85.72581595381172,9.734772863527784,28.98303614577884,40.27871508287551,50.70504694771223,19.21891521626682,-1.2408411879779475,53.42742126087937,8.48640997491395,13.248648385855894,-25.588639578843143,22.129098954553758,-8.993529872437046
56,Belgium,6874300.63999176,5025256.638420105,4711506.07019043,4416441.579330444,4140063.1658477783,3882370.829711914,3643364.5709381104,3423044.389526367,3221410.285484314,3038462.258796692,3310427.0,2728624.437538147,1760728.0,2493530.925720215,2200008.0,2333181.7233581543,3487665.0,2247576.8304595947,1703615.0,2236716.247001648,2101500.0,2300599.9729995728,2449731.0,2439228.0084609985,,,,,,,,,,,,,,,,,,,,,,,,,1993,1983,1997.0,1990,2002,1988.0,2017,1986,2002,2006,1998,1997.0,1996.0,1996.0,,,,,,,,,,,,,,,,,
84,Belize,,,,,,691,775.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,1997,1986,1994.0,,2003,1998.0,2016,1998,2005,2010,1983,1998.0,1994.0,1990.0,,,,,,,,,,,,,,,,,
60,Bermuda,-1090.1015320792794,-443.28019859828055,-332.462357878685,-227.82665915228426,-129.3731024172157,-37.101687675341964,48.987585075199604,128.89471582882106,202.619704592973,270.16255136579275,331.5232561454177,386.70181893371046,435.6982397288084,478.51251853071153,515.1446553412825,545.594650156796,585.0,601.0,576.0,543.0,615.0,669.0999756,600.0,530.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5,,,,,,,,,,,,,,,,,,,,,,,,,2.735042735042735,-4.159733777038269,-5.729166666666666,13.259668508287293,8.796743999999999,-10.327302065440398,-11.666666666666666
