Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,"Footnotes
1990","Footnotes
1991","Footnotes
1992","Footnotes
1993","Footnotes
1994","Footnotes
1995","Footnotes
1996","Footnotes
1997","Footnotes
1998","Footnotes
1999","Footnotes
2000","Footnotes
2001","Footnotes
2002","Footnotes
2003","Footnotes
2004","Footnotes
2005","Footnotes
2006","Footnotes
2007","Footnotes
2008","Footnotes
2009","Footnotes
2010","Footnotes
2011","Footnotes
2012","Footnotes
2013","Footnotes
2014","Footnotes
2015","Footnotes
2016","Footnotes
2017",Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
462.0,Maldives,...,...,...,...,...,...,...,...,...,...,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,2012,1993,2019,1998,1989.0,2016,...,2006,2006,2000,2002.0,1992.0,1986,,,,,,,,,,,,,,,,,
466.0,Mali,39680,...,...,...,...,...,...,...,...,...,,,,,31859.0,50671.0,38975.0,64301.0,69102.0,70759.0,89386.0,51036.0,82428.0,62846.0,56212.0,72823.0,77163.0,55074.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,59.047678834866126,-23.08223638767737,64.98011545862732,7.466446867078272,2.3979045469016818,26.324566486242034,-42.903810440113666,61.50952268986598,-23.756490512932498,-10.555962193297903,29.55062975877037,5.95965560331214,-28.626414214066326
470.0,Malta,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,,,,,,,,,,,,,,,,,
480.0,Mauritius,0,...,...,...,...,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,,,,,,,,,,,,,,,,,
504.0,Morocco,...,...,...,...,...,0,...,...,...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1975,1995,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,,,,,,,,,,
520.0,Nauru,0,...,...,...,...,...,...,...,...,...,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,...,1994,...,2001,2001.0,2016,...,...,2002,1996,1998.0,1993.0,...,,,,,,,,,,,,,,,,,
528.0,Netherlands,67420,64100,73514,74152,91402,101630,63000,69150,83700,101550,92530.0,104670.0,107700.0,65915.0,67995.0,67585.0,74090.0,85317.0,75738.0,67962.0,83340.0,65055.0,80800.0,91755.0,70644.0,69435.0,82960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1984,1994,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,13.120069166756728,2.8948122671252507,-38.79758588672237,3.1555791549723127,-0.6029855136407088,9.62491677147296,15.153192063706303,-11.227539646260418,-10.266972985819537,22.627350578264323,-21.94024478041757,24.202597801859966,13.558168316831685,-23.008010462645085,-1.7113979955834893,19.478649096277092,
807.0,North Macedonia,432,...,...,...,...,718,...,...,...,937,670.0,351.0,763.0,811.0,853.0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,12.0,,,,,,,,,,,,,,1997,2000,1998,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,-47.61194029850746,117.37891737891736,6.290956749672345,5.178791615289765,,,,,,,,,,,,,
578.0,Norway,...,...,...,...,...,12665,13055,13094,14632,14690,16248.0,11997.0,10429.0,9125.0,10550.0,14998.0,10788.0,12881.0,12315.0,11383.0,12379.0,13027.0,13769.0,10139.0,10703.0,13123.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1990,1976,1993,1985,2002,1988.0,2016,1975,2001,2002,1996,1996.0,1993.0,1977,-26.163220088626293,-13.069934150204219,-12.503595742640714,15.616438356164384,42.161137440758296,-28.07040938791839,19.401186503522432,-4.394068783479543,-7.568006496142915,8.749890187121146,5.234671621294127,5.6958624395486295,-26.363570339167698,5.562678765164217,22.61048304213772,,
591.0,Panama,0,...,...,...,...,...,...,...,...,0,4824.811035,5167.773926,4673.645508,5214.274414,5795.178711,4711.289551,4631.757813,4222.200195,5510.154297,5527.530762,6081.397461,4720.831055,3300.59668,3229.685059,4239.501465,3799.929688,2688.730225,3612.227295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1995,1989,1999,1989.0,2016,1990,2000,2003,1996,1996.0,1995.0,1978,7.108317579944353,-9.561726675270203,11.567606166847536,11.140654497206889,-18.70329137464972,-1.6881097444566655,-8.84237981637318,30.504335240314195,0.3153535103265781,10.020146840387664,-22.372594699249834,-30.084414342592897,-2.1484485344631743,31.266714479976805,-10.368478006882823,-29.242632212620045,34.34695907433407
616.0,Poland,5030,6337.200195,6049.799805,6308.5,6438,7227,7836.5,8497.700195,9692.799805,9882.900391,9102.0,8959.0,8118.0,5863.0,5954.0,7901.0,7797.0,7254.0,7721.0,8432.0,13237.0,9688.0,5978.0,9285.0,6585.0,4761.0,5073.0,6788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1989,1996,1996,2002,1990.0,2016,1978,2005,2008,1998,2001.0,1994.0,1976,-1.5710832784003517,-9.38720839379395,-27.77777777777778,1.5521064301552108,32.70070540812899,-1.3162890773319833,-6.964217006540978,6.43782740556934,9.208651729050642,56.98529411764706,-26.81121099947118,-38.29479768786127,55.31950485112077,-29.079159935379646,-27.69931662870159,6.553245116572148,33.80642617780406
620.0,Portugal,...,...,...,...,...,9436,...,...,...,...,9161.0,,,22419.0,17477.0,6519.0,7514.0,17945.0,12751.0,12621.0,37829.0,21350.0,,,,,12016.0,21652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1980,1994,1983,2002,1988.0,2016,1981,2005,2004,1997,1996.0,1993.0,1980,,,,-22.043802132120078,-62.69954797734165,15.263077159073477,138.82086771360127,-28.94399554193369,-1.0195278801662615,199.73060771729655,-43.56181765312326,,,,,,80.1930758988016
634.0,Qatar,...,...,...,...,...,...,...,...,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,2.200000048,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,1995,2001,1996,...,2005,1996.0,2017,...,2004,2004,2002,1999.0,1996.0,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498.0,Republic of Moldova,6950,...,...,...,...,10040,12480,12570,16800,14220,10930.0,13920.0,13470.0,8730.0,9740.0,12960.0,15400.0,11050.0,16270.0,11540.0,18110.0,10190.0,8260.0,11120.0,10820.0,8790.0,7780.0,11540.0,14,,,,,14,14,14,14,14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,1998,2001,1996,2001,2003,1996.0,2017,2000,2005,2004,2007,1999.0,1995.0,2002,27.355901189387012,-3.2327586206896552,-35.18930957683742,11.56930126002291,33.059548254620125,18.82716049382716,-28.246753246753247,47.23981900452488,-29.071911493546406,56.932409012131714,-43.73274434014356,-18.940137389597645,34.624697336561745,-2.697841726618705,-18.76155268022181,-11.490329920364049,48.329048843187664
642.0,Romania,932,3316,2133,2101,1561,2492,3198,3332,4483,3670,2269.0,3282.0,2878.0,1654.0,250.0,460.0,505.0,255.0,559.0,249.0,593.0,222.0,142.0,230.0,222.0,168.0,186.0,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1994,1994,1998,2001,1993.0,2017,1991,2003,2004,1996,1998.0,1994.0,1990,44.64521815777876,-12.309567336989641,-42.52953439888812,-84.8851269649335,84.0,9.782608695652174,-49.504950495049506,119.2156862745098,-55.4561717352415,138.15261044176708,-62.563237774030355,-36.03603603603604,61.97183098591549,-3.4782608695652173,-24.324324324324326,10.714285714285714,20.967741935483872
643.0,Russian Federation,...,...,...,...,...,240300,184000,205500,245500,185900,158600.0,175500.0,153200.0,193500.0,191000.0,191900.0,183200.0,190000.0,164800.0,218600.0,212300.0,160400.0,175100.0,283800.0,198300.0,164100.0,210100.0,213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1992,1995,...,2004,1988.0,2019,1977,2011,2011,1997,2003.0,1994.0,1988,10.655737704918032,-12.706552706552706,26.305483028720626,-1.2919896640826873,0.4712041884816754,-4.533611255862429,3.711790393013101,-13.263157894736842,32.64563106796117,-2.8819762122598354,-24.44653791804051,9.164588528678303,62.07881210736722,-30.12684989429176,-17.246596066565807,28.031687995124926,1.3802950975725845
659.0,Saint Kitts and Nevis,0,...,...,...,...,0,0,0,...,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1994,1993,...,2008,1992.0,2016,...,2012,2004,1993,1997.0,1993.0,1986,,,,,,,,,,,,,,,,,
688.0,Serbia,106982,...,...,...,...,173644,185833,163343,167273,183351,154973.0,163178.0,171147.0,113659.0,163340.0,193200.3438,202577.1875,149615.8125,153816.0,169130.0,240316.0,126376.0,140634.0,195547.0,190588.5938,154540.2188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2006,2002,2008,2007,2001.0,2017,1992,2009,2009,2001,2007.0,2001.0,2001,5.294470649726081,4.883624017943595,-33.58983797554149,43.710572853887506,18.28109697563365,4.853430131421949,-26.14380012556942,2.8073152361485856,9.95605138607167,42.08951693963224,-47.41257344496413,11.282205482053556,39.04674545273547,-2.535659560105753,-18.914235254722783,,
702.0,Singapore,0,...,...,...,...,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,1986,1996,...,2006,1989.0,2016,...,2005,2005,1994,1999.0,1997.0,2012,,,,,,,,,,,,,,,,,
703.0,Slovakia,55773,58000,63227,62027,61022,74711,65465,66492,64251,77188,77999.0,76830.0,85382.0,52626.0,61182.0,69806.0,63519.0,71711.0,69005.0,71767.0,71105.0,55559.0,68875.0,78392.0,58209.0,55052.0,63398.0,61099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994,1995,2002,1993.0,2016,1993,2007,2002,1996,2002.0,1994.0,1993,-1.4987371632969653,11.131068592997527,-38.36405799817292,16.258123361076272,14.095649047105358,-9.00638913560439,12.89692847809317,-3.77347966141875,4.002608506629954,-0.9224295288921093,-21.863441389494408,23.967314026530357,13.817785843920143,-25.746249617307885,-5.423559930594926,15.160212163045847,-3.6262973595381562
705.0,Slovenia,11350,14359,13515.7002,12629.5,12001.7002,11619,14674.2998,11611.2002,12249.7998,13746.90039,14173.0,11456.0,11419.0,9197.0,13118.0,12843.0,13009.0,11577.0,12924.0,17907.0,15047.0,11980.0,15989.0,17122.0,21120.0,13122.0,14967.0,12860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,2000,1996,1999,2002,1992.0,2016,1991,1999,2004,1995,2001.0,1995.0,1992,-19.170253298525363,-0.3229748603351955,-19.45879674227165,42.63346743503316,-2.0963561518524165,1.2925328972981391,-11.007763855792144,11.635138636952579,38.55617455896008,-15.971407829340482,-20.382800558250814,33.46410684474124,7.086121708674714,23.35007592570961,-37.86931818181819,14.060356652949245,-14.077637469098683
710.0,South Africa,...,...,...,...,...,...,...,...,...,...,5260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1975,1996,1991,2002,1990.0,2016,1975,2002,2002,1997,1997.0,1997.0,1997,,,,,,,,,,,,,,,,,
724.0,Spain,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1986,1994,1985,2002,1988.0,2017,1982,2004,2004,1997,1996.0,1993.0,1982,,,,,,,,,,,,,,,,,
752.0,Sweden,14243,...,...,...,...,15656,...,...,...,...,18929.0,15213.0,12352.0,12315.0,14767.0,16383.0,13123.0,15668.0,15296.0,13746.0,13450.0,17061.0,16804.0,13127.0,14919.0,17619.0,14926.0,15072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1974,1994,1983,2002,1988.0,2016,1975,2003,2002,1996,1995.0,1993.0,1985,-19.631253631993236,-18.806284099125747,-0.2995466321243523,19.910678034916767,10.943319563892464,-19.89867545626564,19.393431380019813,-2.3742660199131986,-10.13336820083682,-2.1533537028953877,26.847583643122675,-1.506359533438837,-21.8816948345632,13.651253142378303,18.097727729740598,-15.284635904421362,0.9781589173254723
756.0,Switzerland,10010,9532,10218.2002,12470.2998,14438.2002,16965,8713.700195,11312.09961,8608.700195,15446.2998,14064.0,15490.0,11849.0,12115.0,9972.0,10562.0,12403.0,12158.0,11089.0,9807.0,10344.0,8823.0,10513.0,15874.0,11729.0,11000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1974,1995,1995,2003,1988.0,2017,1976,2002,2003,2009,1996.0,1993.0,1975,10.139362912400456,-23.50548741123305,2.244915182715841,-17.688815517952953,5.916566385880465,17.430410907025184,-1.975328549544465,-8.792564566540548,-11.561006402741455,5.475680636280208,-14.704176334106728,19.154482602289473,50.994007419385525,-26.11188106337407,-6.21536362861284,,
760.0,Syrian Arab Republic,...,...,...,...,...,...,...,...,...,...,6062.0,6972.0,7772.0,11270.0,8147.0,9764.0,10331.0,9734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,2003,1996,2003,2006,1989.0,2017,1998,2003,2005,...,1997.0,1996.0,1975,15.011547344110854,11.474469305794607,45.007720020586724,-27.710736468500443,19.84779673499448,5.807046292503072,-5.778724228051495,,,,,,,,,,
768.0,Togo,3000,...,...,...,...,3000,3000,3000,3000,3000,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004,1978,1996,1996,2004,1991.0,2017,1995,2004,2004,1985,1995.0,1995.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
792.0,Turkey,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,6900.0,6900.0,6900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1996,1997,...,2009,1991.0,...,1994,2017,2009,...,1998.0,2004.0,1983,,,,,,,,,,,,,,0.0,0.0,,
826.0,United Kingdom of Great Britain and Northern Ireland,6790,2526,2960.300049,2834.5,3100.300049,5468,2599.800049,2174.100098,3218.600098,3192.100098,7747.0,5126.0,8048.0,4052.0,6016.0,5898.0,5753.0,5838.0,8830.0,7231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1976,1994,1985,2002,1988.0,2016,1976,2004,2005,1997,1996.0,1993.0,1984,-33.83245127145992,57.00351150994928,-49.6520874751491,48.46989141164857,-1.9614361702127658,-2.458460495083079,1.4774900052146707,51.25042822884549,-18.108720271800678,,,,,,,,
834.0,United Republic of Tanzania,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1979,1996,1999,2002,1993.0,2018,2000,2002,2004,1985,1997.0,1996.0,1977,,,,,,,,,,,,,,,,,
862.0,Venezuela (Bolivarian Republic of),444732,...,...,...,...,444732,...,...,...,...,444732.0,444732.0,444732.0,444732.0,444732.0,444732.0,444732.0,444732.0,444732.0,444732.0,,,,,,,,,15,,,,,15,,,,,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,1998,1977,1994,...,2005,1989.0,2017,1988,2005,2005,...,1998.0,1994.0,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
887.0,Yemen,0,...,...,...,...,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,1997,1996,2006,2004,1996.0,...,2008,2006,2004,1987,1997.0,1996.0,1980,,,,,,,,,,,,,,,,,
716.0,Zimbabwe,10910.01758,...,...,...,...,10135.7998,13903.22754,16695.60547,21280.85742,19398.01367,14912.4375,21647.74023,16634.25586,20314.87305,28830.08594,11822.84375,22787.31641,29123.08789,28532.08594,31090.45117,31834.21094,34125.25781,22040.60938,23382.27539,23348.42383,13164.49023,19896.12695,20779.49609,16,,,,,16,16,16,16,16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,2012,1981,1995,2012,2009,1992.0,2017,2013,2012,2012,1993,1997.0,1992.0,1982,45.165672815057896,-23.159389001962346,22.1267318536965,41.9161511324335,-58.99129896939878,92.73972397715228,27.803938673619356,-2.029324473531979,8.966625277170321,2.3922450206115826,7.196807467030002,-35.4126216343448,6.087245533317451,-0.1447744474623569,-43.61722090599895,51.13480736731879,4.439905023826754
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
