Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
60.0,Bermuda,8.065922108020459,7.603878826244909,7.164000045631838,6.746285766210349,6.350735987958615,5.977350710876635,5.626129934978962,5.297073660243768,4.990181886707433,4.7054546143263,4.442891843136749,4.202493573124229,3.9842598042669124,3.788190536608454,3.614285770112474,3.400000095,3.450000048,3.349999905,2.900000095,3.299999952,2.380000114,3.480000019,3.309999943,2.789999962,2.519999981,2.690000057,2.660000086,2.630000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4705868118512486,-2.8985548292375087,-13.432830530184733,13.793098065398498,-27.878783375206545,46.21848118953494,-4.885059628501124,-15.70996948503572,-9.67741880564227,6.746034812767741,-1.1152405339893294,-1.1278184597773036
72.0,Botswana,29.29999924,28.09418157491018,29.207499571770313,30.261338010735926,31.255696891836124,33.29999924,30.10000038,31.20000076,32.79999924,34.59999847,36.0,36.0,39.70000076,37.20000076,39.5,38.5,39.40000153,39.29999924,41.09999847,40.70000076,38.79999924,37.20000076,38.0,37.90000153,40.79999924,41.20000076,39.09999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1977,1996.0,,2003,1991.0,2016,1997,2008,2002,1990,1996.0,1994.0,1998.0,0.0,10.277779888888894,-6.297229098592087,6.182793529598837,-2.5316455696202533,2.3376663116883045,-0.2538129089255369,4.580150801041096,-0.973230474185954,-4.668308315776069,-4.123707503454056,2.150535547462172,-0.2631538684210598,7.651708688466645,0.9803959006152264,-5.097092842869158,
76.0,Brazil,-147301.49316120148,-133535.79443073273,-120408.78417754173,-107920.46240019798,-96070.82909941673,-84859.88427567482,-74287.62792801857,-64354.06005716324,-55059.18066263199,-46402.989745140076,-38385.487303733826,-31006.673338890076,-24266.547850847244,-18165.110839128494,-12702.362303972244,-7878.302245855331,-3692.9306638240814,-146.24755811691284,2761.7470703125,5031.05322265625,6661.670898675919,7653.600098,8006.84082,7721.393066,7741.658691,7392.041016,7936.537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1994.0,2015,2002,1990.0,2016,1993,2004,2004,1988,1997.0,1994.0,1977.0,,,,,,,,,,,,4.615353787458892,-3.5650484431636382,0.2624607350872558,-4.516056428662305,7.365977702524152,
100.0,Bulgaria,415.3999939,403.7999878,374.5,365.6000061,357.6000061,305.6000061,320.2999878,268.7999878,302,282.7999878,294.1000061,273.0,255.3999939,268.1000061,262.7999878,258.1000061,268.2999878,277.0,271.3999939,271.1000061,264.3500061,266.3299866,271.0100098,260.6900024,250.7100067,258.6400146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,1991,1996.0,1999,2002,1990.0,2016,1976,2000,2004,1996,2001.0,1995.0,1974.0,-7.174432391145732,-6.446888681318681,4.972596908116048,-1.976881081465957,-1.788425387438326,3.95194942229024,3.242643531719163,-2.0216628519855497,-0.1105334586376545,-2.489856085621092,0.7489996044301248,1.757227287751455,-3.807980158229548,-3.828300129702257,3.1630200981522942,,
108.0,Burundi,82.10861296602525,75.07958501169924,68.43262430920731,62.16773085820023,56.28490465914365,50.784145711455494,45.66545401548501,40.92882957146503,36.57427237892989,32.60178243822884,29.01135974889621,25.80300431139767,22.97671612573322,18.5,18.39999962,19.5,19.79999924,11.28512573,12.16576767,13.38716984,13.3929882,15.72954464,16.18775368,17.13174248,19.50225639,19.79603195,11.02999973,12.84000015,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,8.0,8,8,8,8,8,8.0,8.0,8,8.0,8.0,1997,1988,1997.0,2011,2001,1997.0,,2002,2004,2005,,1997.0,1997.0,1982.0,,,,-0.5405425945945994,5.978263058246743,1.538457641025632,-43.004413317341104,7.803563390161701,10.039663777337292,0.0434622109791597,17.446117364607254,2.9130470747053985,5.831499654991042,13.836969081034187,1.5063670281282784,-44.28176435631586,16.409795687275142
120.0,Cameroon,,,,,,,,,,,,,,,,,,,29.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1981,1995.0,1983,2002,1989.0,2016,2006,2002,2009,1985,1997.0,1994.0,1982.0,,,,,,,,,68.96551724137932,,,,,,,,
124.0,Canada,1720.700000103563,1927.6000000797212,2119.50000006333,2296.4000000432134,2458.300000023097,2605.2000000029802,2737.0999999940395,2853.9999999813735,2955.8999999687076,3042.799999959767,3114.6999999582767,3171.5999999530613,3213.499999951571,3240.399999946356,3252.2999999560416,3253.0,3231.099999960512,3202.0,3149.8999999836087,3052.0,3008.7000000029802,2958.0,2807.500000040978,2669.0,,2716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1993.0,,2002,1988.0,2016,1981,2002,2001,2003,2016.0,1992.0,1976.0,,,,,,,,,,,,,,,,,
136.0,Cayman Islands,-5.369408323225798,-4.618876569598797,-3.9046240752504673,-3.226650840151706,-2.584956864331616,-1.9795421478047501,-1.4104066905129002,-0.8775504924706183,-0.38097355370700825,0.07932412579248194,0.5033425460133003,0.8910817069845507,1.2425416086916812,1.5577222511346918,1.82171011,2.091853619,2.303338289,2.443295002,2.546176434,2.782805204,2.699632406,2.772621632,2.724472523,2.744815588,2.722659349,2.925760746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82911619785654,10.109917256117525,6.0762552191481465,4.210765868050499,9.293494623554444,-2.98881135770652,2.703672760698065,-1.736591406641658,0.746679029730101,-0.807203190511742,7.459669792131594,,
152.0,Chile,642.9994167997502,644.6477120402269,646.764992987155,649.351259640418,652.4065120001324,648,659.9239738389151,664.3861833178671,669.3173785032704,674.7175593950087,697.0,694.9000244,698.0999756,698.2000122,697.8200073,701.7199707,735.6300049,733.1400146,740.4104614,746.5,767.6558838,785.3900146,787.5976102717686,799.5635910533601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1994.0,1983,2002,1990.0,2017,1981,2005,2005,1997,1997.0,1994.0,1980.0,-0.3012877474892386,0.4604908746064489,0.0143298386329227,-0.0544263668518886,0.5588781289160284,4.832416863691813,-0.3384840590261851,0.991685988380651,0.822454424601944,2.834009886135294,2.3101667262958587,,,,,,
344.0,China Hong Kong Special Administrative Region,230,228.5827545930515,236.35345900792163,243.89495053928113,251.2072291872464,255,258,264,274,280,286.0,297.0,303.0,320.0,319.0,323.0,322.0,323.0,330.0,337.0,333.0,337.0,341.0,346.0,348.0,354.0,,,9.0,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9,9,9,9,9,9.0,9.0,9,,,,,,,,,,,,,,,,,3.8461538461538463,2.0202020202020203,5.6105610561056105,-0.3125,1.2539184952978055,-0.3095975232198142,0.3105590062111801,2.1671826625387,2.121212121212121,-1.1869436201780417,1.2012012012012012,1.1869436201780417,1.466275659824047,0.5780346820809248,1.7241379310344829,,
446.0,China Macao Special Administrative Region,14.81999969,16.160382393230975,17.159824669652153,18.138570990042354,19.09662135441613,21.19000053,21.84000015,21.69000053,22.63999939,22.80999947,24.12999916,24.12999916,24.90999985,26.65999985,27.51000023,27.92000008,29.84000015,30.85000038,31.61000061,31.87000084,31.29000092,31.06999969,32.18999863,33.50999832,35.27000046,36.31999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2324936475463923,7.025291090076021,3.188298517563574,1.4903665815054847,6.876791061957619,3.384719252422656,2.463533940481589,0.8225252293027377,-1.8198930176118528,-0.7031039422545379,3.604760061714692,4.100651588005374,5.252170182740843,2.977032084790635,,
170.0,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,2385.917725,2436.974854,2292.235596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,1981,1995.0,,2001,1993.0,2018,1998,2008,2008,,1999.0,1995.0,1983.0,,,,,,,,,,,,,,,2.13993669878119,-5.939300430713433,
188.0,Costa Rica,-580.4768843259662,-501.8058572495356,-427.1673897067085,-356.5614816946909,-289.9881332172081,-227.4473442705348,-168.93911485560238,-114.46344497520477,-64.02033462561667,-17.609783810563385,24.7682074746117,63.11363922525197,97.42651144508272,127.70682413037866,153.9545772857964,176.16977090667933,194.35240499675274,208.50247955415398,220.9933472,222.9992981,222.116684,225.1995544,226.7975464,204.2366791,209.0360413,216.3300323,238.9624939,241.4337311,,,,,,,,,,,,,,,,,,,1011,1011,1011,1011,1011,11.0,11.0,11,12.0,12.0,1995,1975,1994.0,2007,2002,1991.0,2016,1992,2009,2007,1992,1998.0,1994.0,1977.0,,,,,,,,,0.907697415064998,-0.3957923220028341,1.387950848392829,0.7095893259014265,-9.947579970821051,2.349902192470574,3.48934612167285,10.462006296293607,1.0341527491063696
191.0,Croatia,181.81166578239936,181.64774247986497,181.52420359254756,181.4410491205199,181.3982790636801,176,184,183,190,175,175.0,192.0,179.0,188.0,182.6999969,181.3999939,184.0350227705203,184.5172501118068,183.5,183.5,189.3000031,182.6999969,184.3999939,194.1000061,172.1999969,179.5899963,,,,,,,,,,,,,,,,,,,,,,,,13,13,13.0,,,,,1994,2000,1997.0,2000,2007,1992.0,2017,1991,2007,2007,1995,2000.0,1996.0,1992.0,9.714285714285714,-6.770833333333333,5.027932960893855,-2.819150585106382,-0.7115506415205658,,,,0.0,3.160764632152587,-3.4865325366706217,0.9304855111357674,5.260310477700077,-11.282848280137172,4.2915212154687294,,
192.0,Cuba,1305.7469693496823,1190.1257572639734,1081.7999997194856,980.7696967199445,887.0348482653499,800.5954543519765,721.4515149835497,649.6030301619321,585.0499998815358,527.7924241442233,477.8303029499948,435.1636363007128,399.79242419451475,371.7166666314006,371.0,326.0,343.0,290.0,320.0,365.0,424.0,420.0,446.0,473.0,561.0,499.0,447.0,422.0,,,,,,,,,,,,,,,,,,,,,,14,14,14.0,14.0,14,14.0,14.0,1994,1990,1994.0,2008,2002,1992.0,2016,2001,2008,2007,1984,1997.0,1994.0,1981.0,,,,,-12.129380053908356,5.214723926380368,-15.451895043731778,10.344827586206897,14.0625,16.164383561643834,-0.9433962264150944,6.190476190476191,6.053811659192825,18.6046511627907,-11.051693404634582,-10.420841683366731,-5.592841163310962
196.0,Cyprus,29.28305099296267,32.42274053953588,35.46935146083706,38.4228837567498,41.28333742739051,45.70000076,46.7250088925648,49.3062266871857,51.79436585638905,54.189426400349475,47.90000153,58.0,63.0,65.80000305,68.90000153,70.69999695,71.30000305,71.30000305,59.59999847,67.69999695,79.30000305,78.19999695,76.5,78.16000366,77.69000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1974,1996.0,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975.0,21.085591121900748,8.620689655172415,4.444449285714287,4.711243672199187,2.612475152437057,0.8486649588179391,0.0,-16.409542888511837,13.590601825396314,17.134426325849343,-1.3871450916671832,-2.1739092280105248,2.169939424836602,-0.6013321366315816,,,
203.0,Czechia,546.2000122,484.6419971222058,465.3559541692957,447.2912045554258,430.4477482829243,391.2999878,375.7000122,365,357.7999878,355.1000061,351.1000061,339.2999878,342.8999939,344.7000122,349.5,338.6000061,343.8999939,349.3999939,335.2200012,332.1000061,323.2999878,325.3999939,323.6000061,317.6000061,318.2999878,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994.0,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993.0,-3.3608710039837217,1.061009793528802,0.5249397293733742,1.3925116420404922,-3.1187393133047285,1.565265122421406,1.599302151078055,-4.058383785793195,-0.9307305915014832,-2.6498097375373635,0.6495534114585667,-0.5531615961102982,-1.8541408797581604,0.2203972564722263,1.1624292622734445,,
208.0,Denmark,341.6000061,330,320,309.8999939,300.7000122,290.01488378061913,281.5047534198966,273.6621638548095,266.48711508559063,259.9796071113087,254.13963993289508,251.0,239.5,237.6999969,242.1999969,234.95291597070172,233.11819356516935,231.95101195434108,231.4513711396139,231.61927111982368,232.45471189543605,233.95769346691668,236.12821583333425,238.96627899585292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1977,1994.0,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979.0,,-4.581673306772909,-0.7515670563674313,1.8931426414334969,,,,,,,,,,,,,
214.0,Dominican Republic,,,,,,911,,,,,,,1256.199951,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,2000,1986,1997.0,2017,2002,1993.0,2017,2002,2006,2007,2009,1997.0,1998.0,1985.0,,,,,,,,,,,,,,,,,
818.0,Egypt,1972,2118.2733414396644,2083.8926233798265,2076.281781695783,2095.4408163800836,2264,2606,2313.537178643048,2439.7757187858224,2592.7841353043914,2870.0,2979.110597446561,3212.4286430701613,3240.0,3240.0,3240.0,5954.0,4070.0,5550.0,5570.0,6042.6885572224855,6516.935490146279,7017.952299438417,7545.738985098898,,,,,16.0,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,1993,1978,1994.0,1983,2005,1988.0,2017,1988,,2003,1983,1995.0,1994.0,1974.0,,,,0.0,0.0,83.76543209876543,-31.64259321464561,36.36363636363637,0.3603603603603603,,,,,,,,
231.0,Ethiopia,28.37999916,28.279115437464498,29.92680619496241,31.593330443371087,33.2786881826687,36,33.83000183,35.24000168,38.63999939,41.16999817,41.15000153,50.75,51.11999893,52.70999908,51.54999924,52.29999924,53.61999893,54.75,58.8512130770614,60.81907317981677,62.805766773475625,64.8112938580307,66.83565443348198,68.87884849981492,,,,,17.0,,,,,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,2000,1989,1994.0,2010,2005,1994.0,2017,,2003,2003,,1997.0,1994.0,1977.0,23.32927852505964,0.7290619310344854,3.110328997027625,-2.2007206606841865,1.4548981785785182,2.523900017555724,2.107424641084376,,,,,,,,,,
242.0,Fiji,,,,,,,,,,,,,,,,,,,,,,,,44800.09766,40442.40625,46732.57422,46151.90234,50811.92188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1993.0,2013,1998,1989.0,2016,2006,,2001,1982,1998.0,1993.0,1990.0,,,,,,,,,,,,,,-9.726968550541324,15.55339692479352,-1.2425420377366956,10.097134253903002
246.0,Finland,424,418,419,419,419,412,419,416,404,404,400.31666666828096,395.72575757768936,390.67272727482487,385.1575757601531,379.1803030333249,372.7409090944566,365.8393939434318,358.4757575803669,350.6500000049127,342.3621212176513,333.6121212183498,324.4000000068918,314.7257575832773,304.5893939473899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994.0,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987.0,,,,,,,,,,,,,,,,,
250.0,France,2150.3364172335714,2450,2411,2376,2384,2670.0234604477882,2758.6267109345645,2842.118575369939,2920.499053750187,2993.7681460808963,3061.9258523527533,3124.9721725787967,3182.9071067497134,3235.7306548710912,3283.4428169373423,3326.043592952192,3363.53298291564,3395.9109868220985,3518.0,3517.0,3478.0,3499.0,3440.0,3388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1994.0,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975.0,,,,,,,,,-0.0284252416145537,-1.1088996303667895,0.6037952846463485,-1.6861960560160043,-1.5116279069767442,,,,
254.0,French Guiana,-14.357473932614084,-11.63684837432811,-9.049423892982304,-6.595200488634873,-4.274178161111195,-2.0863569107023068,-0.03173673705896363,1.8896823596442118,3.200000048,5.332917322113644,6.854733187996317,9.5,9.498761688824743,10.620974323886912,10.69999981,12.46579636313254,13.188405767315999,13.777814094675705,14.234021345095243,14.557027518399991,14.746832614939194,14.80343663453823,15.00539494,14.36972046,14.67796898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2363062254728,2.145125375667881,,,
268.0,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,208.0,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1996,1994.0,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992.0,,,,,,,,,,,,,,,,-14.40329218106996,7.211538461538461
276.0,Germany,4163.7311941143125,4128,4089.489940443076,4053.763968559215,4018.967766643269,3985.1013346954715,3952.1646727158222,3920.1577807038557,3889.0806586598046,3858.933306583669,3829.7157244759146,3779.100098,3774.0698701636866,3747.6415979599115,3752.300049,3697.574363455409,3673.9354011551477,3651.2262088232674,3629.446786458837,3608.5971340625547,3576.866943,3564.756104,3552.645996,3540.534912,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,,,,,,1995,1976,1994.0,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976.0,,,,,,,,,,,-0.3385879092791275,-0.339717715509657,-0.3409032032360175,,,,
300.0,Greece,1605.2206794507802,1417.9591134488583,1245.8898120485246,1089.012775246054,947.3280030451715,820.835495442152,709.5352524369955,670,532.5115602314472,466.7881110161543,350.7000122,332.7000122,335.1000061,393.2999878,407.2999878,428.6000061,429.6000061,394.7999878,558.9289751574397,645.1281719505787,746.5196333378553,1020.830017,1020.830017,1020.830017,1020.830017,1020.830017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1992,1994.0,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981.0,-5.13259178038888,0.7213687442118975,17.367944088497595,3.5596238073414965,5.229565170146557,0.2333177754940774,-8.100562803972451,,,,,0.0,0.0,0.0,0.0,,
