Country ID,Country,1990,1991,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
320.0,Guatemala,60.77500663261162,62.513100656098686,68.40000153,69.60535794513999,70.70416683729854,71.69642820753506,72.58214205590775,73.36130838241661,74.03392718697432,74.59999847,75.05952223055647,75.41249846943538,75.65892718650866,75.7988083816308,75.83214205491822,75.7589282063127,75.57916683575604,75.29285794339376,74.90000153,74.40059759290307,73.79464613486198,73.08214715492795,72.26310065307189,71.33750662935199,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,1979,1995.0,,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979.0,0.009168576997720631,0.007646106380336313,0.0061598360587267285,0.0047026177144412215,0.0032677437039586124,0.00184883926225016,0.0004397651361428791,-0.0009654725110164648,-0.0023728077312171244,-0.0037881985783790677,-0.005217711534991984,-0.006667609170834272,-0.008144443427143804,-0.009655158161906648,-0.011207203588583068,-0.012808667429918106,
324.0,Guinea,652.5002489998005,608.0002298457548,447.00016089109704,411.0001455680467,376.7001310111955,344.10011722007766,313.2001041956246,284.00009193690494,256.50008044485,230.70006971852854,206.60005975840613,184.20005056494847,163.50004213722423,144.50003447569907,127.20002758037299,111.60002144984901,97.7000160869211,85.50001149019226,75.00000765966251,66.20000459486619,59.1000022967346,53.70000076,50.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,1981,1993.0,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979.0,-0.09683099503420044,-0.10058480559373055,-0.10446468433896113,-0.10842208477408852,-0.11237786506701024,-0.11620796798069698,-0.11972320254522474,-0.12264153103793089,-0.12455199544181378,-0.12487208380677044,-0.12280704584155767,-0.11733336221416496,-0.1072507825578337,-0.09137058082708334,-0.06890131671573559,-0.04,
348.0,Hungary,85.0813709765498,86.72173591321916,90,93.58278880504076,94.68684502507676,95.7015164589975,96.62680310683209,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,1990.0,1985,1994.0,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.0,Iceland,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.0,2000,1994.0,,2002,1989.0,2016,1978,,2002,1985,1997.0,1993.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
364.0,Iran (Islamic Republic of),92.43255959410453,92.17566833433375,91.42052992123354,91.29985197447968,91.20641669032193,91.14022406876029,91.10127410982386,91.08956681347627,91.10510217974661,91.14788020860578,91.21790090009017,91.04000092,91.34999847,91.90000153,92.02999878,92.15000153,92.20999908,92.33000183,92.58000183,92.83000183,93.72000122,93.25,94.54000092,94.66999817,95.22000122,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,1976,1996.0,2008,2005,1990.0,,1975,2004,2006,,1997.0,1996.0,1975.0,0.00017055044626739324,0.0004695459182382072,0.0007682097633442983,-0.0019502748729662833,0.003405069715150939,0.00602083272262582,0.0014145511189960738,0.001303952532769963,0.0006510857189782362,0.0013014071271802642,0.002707678923913653,0.0027003671965686762,0.009587411100452845,-0.00501495106574648,0.01383379002680962,0.0013750502299022232,0.005809686919105608
368.0,Iraq,39.23082843629527,41.88462236407213,51.926092729045195,54.293033983703936,56.60260470371577,58.85480488912435,61.04963453990058,63.187093656059005,65.26718223757052,67.28990028446424,69.2552477966965,71.1632247743255,73.40000153,74.80706712568644,76.54293249943294,78.22142733854707,79.84255164299975,78.69999695,84.0,85.0,87.0,88.0,86.80000305,89.58404680469539,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,2014,2009.0,2016,2009,2008.0,,2008,2017,2016,1985,2010.0,2009.0,1974.0,0.03291951664740096,0.030991349366532844,0.02920716933631735,0.027549926371356025,0.03143163850103501,0.01916983060431344,0.02320456395957875,0.021928802363648296,0.020724811085795637,-0.014310097429105982,0.06734438698094512,0.011904761904761904,0.023529411764705882,0.011494252873563218,-0.013636328977272717,0.03207423567821394,
372.0,Ireland,237.99999998649582,218.33333332045004,152.99999999068677,139.9999999916181,128.3333333255723,117.9999999939464,108.99999999441206,101.33333332836628,94.99999999580905,90.0,86.33333333162591,83.99999999906868,83.0,83.33333333441988,85.0,88.00000000279397,92.3333333376795,98.00000000512227,105.00000000558794,113.33333334000781,123.0000000083819,134.00000000884756,146.33333334326744,160.0000000107102,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,2002,1996.0,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991.0,-0.062499999995404655,-0.052631578905574995,-0.040740740759712124,-0.027027027018571945,-0.011904761893806721,0.004016064270118992,0.019999999986700715,0.03529411767992903,0.0492424242584995,0.0613718411607513,0.07142857142958964,0.07936507937120371,0.08529411765710115,0.08943089430663463,0.09203980099705633,0.09339407744771058,
388.0,Jamaica,,,,,,,,,,,,,70.0,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,1997,1995.0,,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983.0,,,,,,,,,,,,,,,,,
400.0,Jordan,142.6999969080207,138.8666635780828,125.19999692350393,122.19999692618148,119.36666359537048,116.69999693124555,114.19999693345744,111.86666360223899,109.69999693759019,107.69999693939462,105.86666360776871,104.19999694265425,102.69999694405124,101.36666361201787,100.19999694649596,99.19999694748549,98.36666361498646,97.69999695,97.19999694963917,96.8666636167327,96.69999695,96.69999695,96.86666361731477,97.19999695051229,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.0,1978,1994.0,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975.0,-0.01936829610251678,-0.01823154105768471,-0.0170225940921574,-0.01574307348807542,-0.01439539388305866,-0.012982798166583527,-0.011509372252670234,-0.009980040214416796,-0.008400537884493823,-0.006777363798734112,-0.005117707430602206,-0.0034293553844367127,-0.0017205781691019772,0.0,0.001723543666717475,0.003441156335417881,
398.0,Kazakhstan,52.76336313965294,54.5316922166603,61.41020462870074,63.0811317576954,64.73257849709626,66.36454484689602,67.97703080710926,69.57003637770686,71.14356155870337,72.69760635010607,74.23217075190041,76.40000153,77.40000153,78.69999695,79.30000305,81.80000305,82.0,82.5,87.69999695,87.69999695,89.59999847,90.40000153,90.90000153,91.40000153,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0,2000,1994.0,2006,2009,1998.0,2016,2007,2007,2007,,1997.0,1995.0,1994.0,0.022617857671564122,0.021843786807333208,0.0211088711009823,0.029203386565980042,0.01308900497347935,0.016795806127938226,0.007623965987968207,0.031525849985449654,0.002444950397834969,0.006097560975609756,0.06303026606060605,0.0,0.021664784333838037,0.008928605732820996,0.005530973357716933,0.005500549962421986,0.0065645345728256544
